"('map', 0.9847102761268616, (1028.343017578125, 100.29268646240234, 193.87652587890625, 190.5529022216797))","('ball', 0.977958619594574, (370.322265625, 592.939697265625, 116.16281127929688, 122.36381530761719))","('key', 0.9296898245811462, (670.5963745117188, 20.373741149902344, 116.86203002929688, 40.4097900390625))","('dice', 0.7248703241348267, (383.65087890625, 30.44784927368164, 53.13883972167969, 58.79948425292969))","('face', 0.3048137128353119, (232.73623657226562, 263.76116943359375, 78.6692886352539, 88.65869903564453))"
"('ball', 0.9822126626968384, (370.429443359375, 592.5245361328125, 116.91680145263672, 122.96276092529297))","('map', 0.9714398980140686, (1029.956787109375, 100.25946044921875, 197.84524536132812, 189.67103576660156))","('key', 0.9469826221466064, (671.1248779296875, 20.684846878051758, 116.66248321533203, 41.05366516113281))","('dice', 0.7185808420181274, (383.8779296875, 31.031558990478516, 52.763938903808594, 58.10026168823242))","('cards', 0.35989880561828613, (650.9247436523438, 510.6468811035156, 119.24095916748047, 131.14907836914062))"
"('map', 0.9817894697189331, (1029.527099609375, 100.35062408447266, 196.88156127929688, 190.7390899658203))","('ball', 0.9804995059967041, (370.6197509765625, 592.4921875, 118.25888061523438, 124.19976043701172))","('key', 0.9664092659950256, (670.6641235351562, 20.947301864624023, 117.03334045410156, 40.803855895996094))","('dice', 0.8221885561943054, (383.75311279296875, 30.893573760986328, 54.33262252807617, 58.242279052734375))","('cards', 0.523893415927887, (651.2265014648438, 511.4794921875, 120.17617797851562, 136.00772094726562))","('face', 0.43871596455574036, (234.66818237304688, 264.34716796875, 81.90303039550781, 86.15678405761719))"
"('ball', 0.9792678952217102, (370.47296142578125, 593.4686889648438, 117.06317901611328, 122.005859375))","('map', 0.9691364169120789, (1029.8670654296875, 99.8202133178711, 197.84524536132812, 191.48562622070312))","('key', 0.9662936329841614, (671.2643432617188, 21.14948272705078, 116.26441955566406, 41.502113342285156))","('dice', 0.7341609001159668, (382.5270080566406, 31.074817657470703, 54.01519775390625, 57.80314254760742))","('cards', 0.5199966430664062, (651.4136962890625, 511.84564208984375, 119.79537200927734, 133.8010711669922))","('face', 0.417676717042923, (235.15939331054688, 264.3773193359375, 82.26374816894531, 87.73281860351562))"
"('ball', 0.9830114841461182, (369.9351501464844, 593.9174194335938, 116.34552764892578, 126.24806213378906))","('map', 0.9726715087890625, (1027.933837890625, 99.98229217529297, 194.7303924560547, 193.97943115234375))","('key', 0.9633986949920654, (672.1405639648438, 21.5598201751709, 116.32119750976562, 41.80975341796875))","('dice', 0.8499552607536316, (384.23785400390625, 31.069021224975586, 55.98894119262695, 57.549686431884766))","('cards', 0.36372750997543335, (651.4910278320312, 513.3025512695312, 122.47915649414062, 132.1776885986328))","('face', 0.34769290685653687, (232.8313446044922, 263.8521728515625, 81.82308959960938, 87.16172790527344))"
"('ball', 0.9854345917701721, (369.710693359375, 595.7233276367188, 115.68522644042969, 122.33394622802734))","('map', 0.9719864130020142, (1028.1651611328125, 101.0425033569336, 194.01856994628906, 193.6009521484375))","('key', 0.9593366980552673, (673.0545654296875, 22.25200653076172, 117.83611297607422, 43.25029754638672))","('dice', 0.8596397042274475, (382.04327392578125, 31.8071231842041, 56.52458190917969, 59.55072021484375))","('cards', 0.32983723282814026, (652.0062866210938, 514.6432495117188, 123.16883087158203, 130.6377716064453))","('face', 0.3098004460334778, (232.79335021972656, 266.18890380859375, 82.80780792236328, 88.26185607910156))"
"('ball', 0.9827523231506348, (369.7662658691406, 595.55029296875, 117.17040252685547, 125.26558685302734))","('map', 0.9532537460327148, (1027.0771484375, 100.73332214355469, 196.2576904296875, 193.0817108154297))","('key', 0.947148859500885, (671.7296752929688, 22.887372970581055, 118.73131561279297, 44.28642272949219))","('dice', 0.7930729389190674, (381.4733581542969, 32.64167022705078, 57.33067321777344, 60.858829498291016))","('cards', 0.684859573841095, (652.0062866210938, 514.7236328125, 121.08177947998047, 129.14732360839844))","('face', 0.3319263458251953, (232.3564453125, 266.8718566894531, 82.92919158935547, 86.5626449584961))"
"('ball', 0.9789479970932007, (370.1092834472656, 597.19482421875, 115.13227844238281, 124.01795959472656))","('map', 0.9672138094902039, (1026.94140625, 102.3099365234375, 192.79090881347656, 194.02679443359375))","('key', 0.9545031189918518, (670.9569091796875, 24.338138580322266, 119.51656341552734, 44.82529830932617))","('dice', 0.868821918964386, (381.1724548339844, 32.79838180541992, 57.78032302856445, 60.223270416259766))","('face', 0.356605589389801, (233.02029418945312, 269.3420104980469, 80.81061553955078, 89.41679382324219))"
"('map', 0.9743057489395142, (1028.3726806640625, 103.49445343017578, 191.0572509765625, 195.11936950683594))","('ball', 0.971012532711029, (370.7409973144531, 598.2305908203125, 116.51786041259766, 123.02281188964844))","('key', 0.9625216722488403, (670.6923828125, 24.487747192382812, 119.83795928955078, 46.79755783081055))","('dice', 0.9136736392974854, (382.35589599609375, 32.50038146972656, 56.125797271728516, 63.717247009277344))"
"('ball', 0.9687302708625793, (370.01324462890625, 599.8203735351562, 115.29753112792969, 122.09524536132812))","('map', 0.9634798765182495, (1026.4473876953125, 105.31513214111328, 187.6823272705078, 194.69113159179688))","('dice', 0.9407728910446167, (382.5779724121094, 32.49650192260742, 55.255645751953125, 68.9115982055664))","('key', 0.9324144721031189, (669.441162109375, 25.36587142944336, 119.22512817382812, 47.82406997680664))"
"('map', 0.987545907497406, (1026.9945068359375, 104.91876983642578, 186.99627685546875, 196.17019653320312))","('dice', 0.9706358313560486, (383.40399169921875, 32.06318283081055, 59.006309509277344, 70.7700424194336))","('ball', 0.9551419615745544, (369.8721008300781, 601.2064819335938, 115.13052368164062, 120.34915161132812))","('key', 0.9419959783554077, (669.3225708007812, 29.168987274169922, 121.48761749267578, 52.13798522949219))"
"('map', 0.9833710193634033, (1027.4134521484375, 104.50263977050781, 185.81304931640625, 192.28201293945312))","('dice', 0.9785475134849548, (380.7545166015625, 33.63033676147461, 58.790618896484375, 74.7845687866211))","('ball', 0.9677689671516418, (368.5064392089844, 601.57958984375, 115.1375503540039, 122.24437713623047))","('key', 0.9460830688476562, (664.9218139648438, 29.98041534423828, 135.23321533203125, 59.229087829589844))"
"('key', 0.9806584715843201, (665.8995361328125, 30.665006637573242, 136.04454040527344, 60.250003814697266))","('dice', 0.9795830845832825, (381.4280700683594, 36.12855529785156, 60.67905044555664, 78.94969177246094))","('map', 0.9772284626960754, (1025.469482421875, 105.50421905517578, 187.453369140625, 197.32301330566406))","('ball', 0.9551402926445007, (367.9346008300781, 603.2537231445312, 115.5511474609375, 123.92716217041016))"
"('map', 0.9853487014770508, (1026.1715087890625, 105.93424987792969, 190.0802001953125, 194.7862091064453))","('dice', 0.9807568788528442, (379.35943603515625, 35.17668151855469, 59.48362350463867, 78.45012664794922))","('key', 0.9778653979301453, (663.7848510742188, 32.319358825683594, 132.53665161132812, 61.37835693359375))","('ball', 0.959602415561676, (366.6850280761719, 604.1751098632812, 116.3206787109375, 122.87273406982422))"
"('map', 0.9838777780532837, (1025.14306640625, 105.8648452758789, 184.86282348632812, 193.97943115234375))","('dice', 0.98325115442276, (378.82470703125, 36.17158126831055, 58.6329460144043, 79.88031768798828))","('key', 0.9528099298477173, (665.8450927734375, 33.339603424072266, 119.95504760742188, 52.87506866455078))","('ball', 0.9301893711090088, (365.14703369140625, 604.8507080078125, 115.2043228149414, 126.27889251708984))"
"('map', 0.984546959400177, (1023.0532836914062, 106.78042602539062, 188.60098266601562, 197.7087860107422))","('dice', 0.9799420833587646, (377.1406555175781, 37.38338851928711, 59.17943572998047, 80.782470703125))","('key', 0.9502207040786743, (662.9315185546875, 35.7644157409668, 133.12037658691406, 61.920196533203125))","('ball', 0.9360387921333313, (366.06695556640625, 613.4236450195312, 116.27986145019531, 121.55986785888672))"
"('map', 0.9895420670509338, (1023.2824096679688, 113.5346450805664, 183.73794555664062, 201.75595092773438))","('dice', 0.9875568747520447, (376.05767822265625, 39.7445068359375, 57.07928466796875, 82.01455688476562))","('ball', 0.9795852899551392, (364.6781005859375, 615.090087890625, 116.93106842041016, 120.26104736328125))","('key', 0.9764488935470581, (659.6837768554688, 36.99425506591797, 128.56874084472656, 62.02610397338867))","('face', 0.3710794448852539, (225.41587829589844, 289.6160583496094, 79.92765808105469, 90.37836456298828))"
"('ball', 0.9882644414901733, (361.9414978027344, 618.3228149414062, 114.205810546875, 127.51811981201172))","('dice', 0.9808577299118042, (374.8883361816406, 42.63330841064453, 55.44483184814453, 86.54007720947266))","('map', 0.9808027744293213, (1019.8133544921875, 113.4487075805664, 186.31271362304688, 201.31314086914062))","('key', 0.9675189852714539, (657.906005859375, 39.455421447753906, 129.49806213378906, 63.203155517578125))","('face', 0.485288143157959, (221.2196502685547, 289.24688720703125, 74.75584411621094, 95.2417984008789))"
"('map', 0.9958674311637878, (1017.316162109375, 113.92256927490234, 194.96824645996094, 206.0368194580078))","('ball', 0.9906929731369019, (359.99163818359375, 621.7987670898438, 114.34530639648438, 126.52576446533203))","('dice', 0.9609324336051941, (371.9942626953125, 44.91632080078125, 53.949302673339844, 85.82469940185547))","('key', 0.8855515122413635, (657.5015258789062, 41.400386810302734, 114.68567657470703, 50.61412811279297))","('face', 0.5859824419021606, (222.00936889648438, 292.8164367675781, 74.02935791015625, 95.96534729003906))"
"('map', 0.99704509973526, (1016.0806884765625, 114.7900390625, 190.96397399902344, 204.23388671875))","('ball', 0.9875171780586243, (358.9784240722656, 624.9552001953125, 114.83050537109375, 122.39369201660156))","('dice', 0.977512776851654, (365.42803955078125, 45.834197998046875, 63.33612823486328, 96.07377624511719))","('key', 0.9459605813026428, (653.3521118164062, 44.068939208984375, 124.52946472167969, 64.41825866699219))","('face', 0.28529641032218933, (217.98837280273438, 296.40338134765625, 78.20967864990234, 95.15609741210938))"
"('map', 0.9973393678665161, (1013.1491088867188, 115.7210464477539, 193.54547119140625, 208.87307739257812))","('ball', 0.9867227673530579, (355.6902770996094, 627.3939819335938, 111.35020446777344, 124.38182830810547))","('dice', 0.9857335686683655, (362.876220703125, 46.72587966918945, 62.537139892578125, 96.12950134277344))","('key', 0.942731499671936, (649.8221435546875, 47.570167541503906, 130.33859252929688, 62.75724792480469))"
"('map', 0.9949061870574951, (1011.8801879882812, 117.23286437988281, 190.17303466796875, 203.9349365234375))","('dice', 0.9913483262062073, (358.4965515136719, 47.68197250366211, 57.471431732177734, 98.235107421875))","('ball', 0.987705409526825, (352.3980407714844, 630.2359008789062, 108.65299987792969, 122.21454620361328))","('key', 0.8851506114006042, (644.1608276367188, 49.575130462646484, 135.23321533203125, 61.88996505737305))"
"('map', 0.9987415075302124, (1004.1799926757812, 119.43221282958984, 193.87652587890625, 214.55845642089844))","('dice', 0.9917901754379272, (354.49908447265625, 49.264400482177734, 60.40625762939453, 103.1224594116211))","('ball', 0.9747096300125122, (348.4121398925781, 631.5787963867188, 109.47175598144531, 124.99065399169922))","('key', 0.8646664023399353, (642.3572998046875, 51.15016555786133, 132.27804565429688, 61.98069381713867))"
"('map', 0.9989388585090637, (1003.1156005859375, 120.9408187866211, 194.7779541015625, 210.0492401123047))","('dice', 0.9853262901306152, (351.0093688964844, 51.24043655395508, 59.064598083496094, 104.1153793334961))","('ball', 0.8786994218826294, (347.59613037109375, 632.4705200195312, 108.59996032714844, 121.64894104003906))","('key', 0.7651776671409607, (635.2822265625, 57.17344665527344, 132.64996337890625, 59.142391204833984))"
"('map', 0.9984489679336548, (999.4625244140625, 122.96733093261719, 203.65264892578125, 207.85568237304688))","('dice', 0.9680106043815613, (348.4603271484375, 51.53425979614258, 58.490604400634766, 104.86793518066406))","('ball', 0.9571068286895752, (334.8133544921875, 633.5563354492188, 117.48190307617188, 125.510498046875))","('key', 0.9263759255409241, (631.7227783203125, 58.14654541015625, 129.35586547851562, 60.33832550048828))"
"('map', 0.9975185990333557, (992.521240234375, 125.06004333496094, 198.91075134277344, 211.74838256835938))","('ball', 0.9723033905029297, (334.77496337890625, 640.8718872070312, 123.34185791015625, 118.2232666015625))","('key', 0.9015739560127258, (629.992919921875, 60.605552673339844, 118.6733627319336, 52.04895782470703))","('dice', 0.8514270186424255, (340.2283020019531, 57.10602569580078, 66.63548278808594, 107.04076385498047))"
"('map', 0.9960717558860779, (991.057861328125, 127.9816665649414, 199.00790405273438, 213.35704040527344))","('ball', 0.9884430766105652, (328.05548095703125, 643.5022583007812, 116.42366027832031, 120.70226287841797))","('key', 0.9374558925628662, (620.2772827148438, 64.12245178222656, 129.9097137451172, 62.16254425048828))","('dice', 0.9360221028327942, (337.8974914550781, 58.1175422668457, 61.95964813232422, 111.90422058105469))","('face', 0.3656185567378998, (189.465087890625, 316.7957763671875, 77.44963073730469, 86.45176696777344))"
"('map', 0.9967339634895325, (980.3018798828125, 132.4459228515625, 195.9225616455078, 207.9571990966797))","('dice', 0.9839898347854614, (331.188232421875, 61.03469467163086, 64.1766586303711, 114.72587585449219))","('ball', 0.9795814752578735, (320.4416198730469, 647.1033325195312, 112.68167114257812, 120.67279815673828))","('key', 0.906596302986145, (614.371826171875, 67.0866470336914, 129.1822967529297, 63.38859176635742))"
"('map', 0.9989546537399292, (975.1364135742188, 138.38763427734375, 198.18365478515625, 200.03932189941406))","('dice', 0.9919705390930176, (323.7190246582031, 66.06478881835938, 65.44242858886719, 111.1554183959961))","('ball', 0.9863057732582092, (313.4634704589844, 648.6036987304688, 110.18062591552734, 119.12140655517578))","('key', 0.9153465032577515, (608.3538818359375, 71.03598022460938, 125.32244873046875, 64.16712188720703))","('face', 0.3747277557849884, (177.79177856445312, 318.8149719238281, 80.22090148925781, 91.04969787597656))"
"('map', 0.9974519610404968, (968.3255615234375, 140.99778747558594, 194.20814514160156, 205.83572387695312))","('dice', 0.9946032762527466, (319.2257385253906, 68.6678695678711, 62.14143371582031, 111.69950103759766))","('ball', 0.9925071597099304, (307.72198486328125, 650.5503540039062, 111.3637924194336, 117.8342514038086))","('key', 0.8250443935394287, (604.3550415039062, 74.42902374267578, 115.52874755859375, 49.4869384765625))"
"('dice', 0.9948028922080994, (314.48583984375, 71.51703643798828, 60.58348846435547, 111.45433807373047))","('map', 0.9943088293075562, (964.2144165039062, 144.73834228515625, 189.6630096435547, 200.5282745361328))","('ball', 0.9865113496780396, (303.36114501953125, 653.6782836914062, 106.60350036621094, 118.07904052734375))","('key', 0.8642299771308899, (597.1198120117188, 77.62651062011719, 133.20164489746094, 61.84465408325195))"
"('dice', 0.993874192237854, (308.9948425292969, 73.93163299560547, 58.319496154785156, 106.61042785644531))","('map', 0.9875724911689758, (958.7468872070312, 149.73402404785156, 192.1800079345703, 199.21080017089844))","('ball', 0.9624534845352173, (299.8290710449219, 656.0291137695312, 103.26376342773438, 115.31558227539062))","('key', 0.8392505049705505, (595.014404296875, 84.7353744506836, 116.43485260009766, 50.564720153808594))"
"('dice', 0.9916915893554688, (305.2144470214844, 76.60040283203125, 54.920013427734375, 113.83306884765625))","('map', 0.990848183631897, (952.7034912109375, 151.78335571289062, 193.63999938964844, 201.7067108154297))","('key', 0.8897716403007507, (586.8355102539062, 86.55223846435547, 128.34921264648438, 61.18386459350586))","('ball', 0.792424201965332, (287.7203674316406, 657.6824951171875, 104.35354614257812, 110.23655700683594))"
"('map', 0.9974604249000549, (947.7772216796875, 154.90145874023438, 199.98199462890625, 201.75595092773438))","('dice', 0.98116135597229, (301.5433044433594, 79.02818298339844, 57.527584075927734, 107.2369384765625))","('ball', 0.9181670546531677, (283.7781066894531, 660.1737060546875, 107.52816009521484, 110.42511749267578))","('key', 0.9083592891693115, (581.3523559570312, 90.78271484375, 127.5682144165039, 60.87097930908203))"
"('map', 0.9849380850791931, (943.4129638671875, 158.24603271484375, 190.73101806640625, 208.31288146972656))","('key', 0.918745219707489, (575.507568359375, 93.573486328125, 133.1041259765625, 64.15145874023438))","('ball', 0.9121035933494568, (281.7032775878906, 666.4876708984375, 118.638427734375, 106.88407897949219))","('dice', 0.853073000907898, (298.9037170410156, 79.89617919921875, 59.87766647338867, 106.14295196533203))"
"('map', 0.9683218598365784, (936.95068359375, 161.11692810058594, 189.61669921875, 207.55142211914062))","('key', 0.9560458660125732, (567.140380859375, 95.16742706298828, 128.09095764160156, 63.218589782714844))","('ball', 0.9509446024894714, (276.8748779296875, 667.13037109375, 113.7631607055664, 106.94932556152344))","('dice', 0.8610265851020813, (290.01324462890625, 85.59638214111328, 63.3670654296875, 112.82319641113281))","('face', 0.35942885279655457, (143.48321533203125, 344.6414489746094, 61.34187698364258, 73.19500732421875))"
"('map', 0.9938827753067017, (933.546142578125, 169.22120666503906, 192.5557098388672, 206.99478149414062))","('dice', 0.9786797761917114, (285.93792724609375, 87.03231048583984, 66.4729995727539, 115.30150604248047))","('ball', 0.9583685398101807, (270.5773620605469, 668.8746948242188, 108.08417510986328, 102.5888442993164))","('key', 0.9176199436187744, (562.917724609375, 98.01127624511719, 124.21822357177734, 64.5599594116211))","('face', 0.3739420473575592, (139.24879455566406, 341.3482971191406, 60.65683364868164, 75.26078033447266))"
"('map', 0.9974996447563171, (925.0389404296875, 169.6678924560547, 194.49282836914062, 208.00796508789062))","('dice', 0.9795083403587341, (279.4623718261719, 90.06621551513672, 63.52195739746094, 113.36160278320312))","('ball', 0.9657576680183411, (264.6339111328125, 669.310546875, 107.83049011230469, 104.42085266113281))","('key', 0.8473909497261047, (558.1314697265625, 100.00688934326172, 108.8210678100586, 50.36758804321289))","('face', 0.33118221163749695, (133.92359924316406, 341.7845458984375, 60.02338409423828, 77.99180603027344))"
"('map', 0.9994100332260132, (921.46240234375, 172.00848388671875, 200.37295532226562, 213.46124267578125))","('dice', 0.98903888463974, (275.3145751953125, 92.49080657958984, 62.2021484375, 111.713134765625))","('ball', 0.9696334004402161, (259.5297546386719, 669.322021484375, 106.08748626708984, 103.62088775634766))","('key', 0.8659895658493042, (554.494873046875, 104.00926208496094, 116.80497741699219, 49.44466781616211))","('face', 0.2975286841392517, (133.8314208984375, 345.8616638183594, 63.11163330078125, 75.40792846679688))"
"('map', 0.9991083741188049, (919.9512939453125, 175.32073974609375, 196.30560302734375, 208.00796508789062))","('dice', 0.9943607449531555, (269.1085510253906, 94.8449935913086, 61.6578483581543, 109.94091796875))","('ball', 0.9834874868392944, (255.14418029785156, 670.8673095703125, 102.24151611328125, 101.34415435791016))","('key', 0.7536274194717407, (548.7503662109375, 107.2733154296875, 128.96170043945312, 64.59149169921875))"
"('map', 0.9987078905105591, (911.73876953125, 180.3001708984375, 189.52413940429688, 206.84323120117188))","('dice', 0.9786667823791504, (266.8668518066406, 98.2209701538086, 60.02403259277344, 107.78813934326172))","('ball', 0.9757594466209412, (251.52809143066406, 672.2372436523438, 102.35389709472656, 99.32333374023438))","('key', 0.8447455763816833, (546.5061645507812, 113.75751495361328, 122.74856567382812, 62.57366180419922))"
"('map', 0.9988804459571838, (906.6849365234375, 185.3764190673828, 194.39788818359375, 207.1464385986328))","('dice', 0.9793787002563477, (263.4525451660156, 100.285888671875, 61.59766387939453, 109.11198425292969))","('ball', 0.9290728569030762, (250.29237365722656, 674.614013671875, 98.7697982788086, 91.73230743408203))","('key', 0.8339692950248718, (544.6646728515625, 116.97872161865234, 120.81602478027344, 63.064430236816406))"
"('map', 0.9982884526252747, (902.984619140625, 191.0855712890625, 191.57102966308594, 211.59335327148438))","('dice', 0.9930897951126099, (259.1947021484375, 104.28785705566406, 61.088470458984375, 109.00547790527344))","('ball', 0.9754703044891357, (239.57632446289062, 676.0247802734375, 102.28520202636719, 89.33769989013672))","('key', 0.8802303671836853, (535.6614990234375, 119.74828338623047, 122.56140899658203, 63.450523376464844))"
"('map', 0.9993545413017273, (897.4060668945312, 194.9075469970703, 196.30560302734375, 214.1920928955078))","('dice', 0.9906198382377625, (257.2875061035156, 106.21725463867188, 60.494808197021484, 110.95207214355469))","('ball', 0.9667770266532898, (235.3500213623047, 677.1465454101562, 102.69806671142578, 85.9781723022461))","('key', 0.925286591053009, (532.5955810546875, 123.85286712646484, 128.6001434326172, 61.40834045410156))"
"('map', 0.9990173578262329, (896.6140747070312, 200.6813507080078, 193.9238739013672, 214.1398162841797))","('dice', 0.9773974418640137, (255.80813598632812, 108.49761962890625, 56.140106201171875, 109.44546508789062))","('ball', 0.9772717952728271, (230.01516723632812, 680.2252197265625, 98.42076110839844, 82.35701751708984))","('key', 0.9186061024665833, (530.2409057617188, 129.60398864746094, 132.50430297851562, 61.8597526550293))"
"('map', 0.9990763664245605, (892.7269897460938, 206.01199340820312, 206.58212280273438, 215.39822387695312))","('ball', 0.971423327922821, (225.8133087158203, 682.4215698242188, 101.0688705444336, 76.82611846923828))","('dice', 0.9536415934562683, (254.618408203125, 113.35202026367188, 59.20897674560547, 116.30516052246094))","('key', 0.8280791640281677, (527.0717163085938, 133.8022003173828, 113.40491485595703, 50.46605682373047))","('cards', 0.26095327734947205, (484.9602966308594, 644.4482421875, 101.47682189941406, 119.1795883178711))"
"('map', 0.9977619051933289, (890.1797485351562, 212.13626098632812, 203.8765106201172, 217.08761596679688))","('dice', 0.9848689436912537, (251.94354248046875, 117.91790008544922, 59.93617248535156, 113.36160278320312))","('key', 0.9755101203918457, (522.9779663085938, 141.4759521484375, 132.77955627441406, 63.63668441772461))","('ball', 0.9677666425704956, (222.04092407226562, 682.7205810546875, 100.1783447265625, 74.90000915527344))","('cards', 0.47814998030662537, (482.46728515625, 646.6889038085938, 118.6927490234375, 114.01386260986328))"
"('map', 0.996565043926239, (890.4924926757812, 216.34742736816406, 199.05648803710938, 214.97793579101562))","('dice', 0.98357093334198, (249.9574432373047, 120.76470947265625, 58.77689743041992, 110.93852233886719))","('ball', 0.9735342264175415, (220.1868896484375, 684.686279296875, 99.53231048583984, 74.68089294433594))","('key', 0.947187066078186, (521.1309204101562, 145.1046600341797, 129.35586547851562, 62.787899017333984))","('cards', 0.6970188021659851, (479.903564453125, 647.207275390625, 120.94145202636719, 117.53257751464844))"
"('map', 0.9983096718788147, (891.1422729492188, 224.4945831298828, 208.73678588867188, 216.3997039794922))","('key', 0.9741058349609375, (518.7398681640625, 149.23153686523438, 131.71409606933594, 65.01866912841797))","('ball', 0.971876323223114, (216.5664520263672, 686.640380859375, 101.63799285888672, 73.22750091552734))","('dice', 0.9635800719261169, (250.10389709472656, 124.05143737792969, 58.03542709350586, 111.97254180908203))","('cards', 0.6703895330429077, (480.4040832519531, 650.9275512695312, 127.18726348876953, 111.18256378173828))"
"('map', 0.9991973638534546, (890.4122314453125, 227.00611877441406, 208.8642120361328, 215.55604553222656))","('key', 0.9794951677322388, (517.3050537109375, 154.35984802246094, 128.39622497558594, 66.17168426513672))","('dice', 0.9780466556549072, (249.6602020263672, 127.9208755493164, 58.633575439453125, 109.49893188476562))","('ball', 0.9341410994529724, (216.18438720703125, 686.0750122070312, 104.88352966308594, 72.37437438964844))","('cards', 0.658498227596283, (480.76171875, 654.220947265625, 127.86444091796875, 110.68152618408203))"
"('map', 0.9992066025733948, (890.7849731445312, 229.92677307128906, 206.20420837402344, 216.6640167236328))","('key', 0.9658132195472717, (517.1773071289062, 157.32861328125, 134.13169860839844, 64.26118469238281))","('dice', 0.9594377279281616, (249.47410583496094, 131.5640869140625, 56.88513946533203, 113.66645050048828))","('ball', 0.8553409576416016, (213.98150634765625, 687.125732421875, 106.63928985595703, 69.63574981689453))","('cards', 0.530887246131897, (481.2882080078125, 655.751953125, 127.80201721191406, 106.67552185058594))"
"('map', 0.9991750717163086, (890.3804931640625, 233.332763671875, 210.81094360351562, 220.6139373779297))","('dice', 0.9699113965034485, (249.94375610351562, 133.4420928955078, 58.12050247192383, 112.65804290771484))","('key', 0.923257052898407, (517.6837768554688, 161.02920532226562, 133.80462646484375, 67.06620788574219))","('ball', 0.7302485704421997, (212.77304077148438, 687.6771240234375, 107.80416870117188, 69.0095443725586))","('cards', 0.4979262351989746, (482.2735900878906, 658.0218505859375, 128.52166748046875, 109.0587158203125))"
"('map', 0.9993213415145874, (890.8719482421875, 234.11215209960938, 206.05323791503906, 224.3070526123047))","('dice', 0.9788024425506592, (249.796142578125, 135.04244995117188, 57.303306579589844, 108.58051300048828))","('key', 0.8825938105583191, (518.7369384765625, 163.23788452148438, 133.26670837402344, 65.52861785888672))","('ball', 0.600254476070404, (216.2727508544922, 690.7822265625, 87.99698638916016, 58.51307678222656))","('cards', 0.2658222019672394, (481.5531921386719, 659.5596923828125, 122.56140899658203, 108.34219360351562))"
"('map', 0.9989559650421143, (892.2860717773438, 239.8703155517578, 199.39697265625, 214.1920928955078))","('dice', 0.9735268354415894, (250.86587524414062, 136.39292907714844, 58.89181137084961, 108.633544921875))","('key', 0.947529673576355, (521.5177001953125, 167.88790893554688, 131.04052734375, 63.96378707885742))","('ball', 0.618845522403717, (220.45016479492188, 690.7509765625, 87.621826171875, 59.53618240356445))","('cards', 0.38182663917541504, (484.0237731933594, 659.25, 118.31302642822266, 104.63138580322266))","('face', 0.30243948101997375, (104.1446533203125, 382.0529479980469, 63.6843147277832, 81.1778793334961))"
"('map', 0.9992479085922241, (892.8722534179688, 242.01058959960938, 203.70237731933594, 211.9035186767578))","('dice', 0.984425961971283, (252.35475158691406, 136.4300079345703, 57.55567932128906, 108.22322845458984))","('key', 0.9418712854385376, (524.142333984375, 168.0919647216797, 134.0498504638672, 63.450523376464844))","('ball', 0.5851092338562012, (225.26876831054688, 694.6693725585938, 101.48192596435547, 46.6151123046875))","('cards', 0.3273714780807495, (486.00885009765625, 659.8477172851562, 115.19202423095703, 106.70156860351562))"
"('map', 0.9989522099494934, (894.4220581054688, 241.734130859375, 194.1133270263672, 203.58670043945312))","('dice', 0.9848645329475403, (254.36148071289062, 136.0775146484375, 58.34797668457031, 108.73966979980469))","('key', 0.9313452839851379, (528.8421020507812, 168.00917053222656, 132.37496948242188, 62.51258087158203))","('ball', 0.6150479316711426, (228.90530395507812, 694.570068359375, 101.38287353515625, 44.20608139038086))"
"('map', 0.9994310736656189, (895.6513671875, 242.8426971435547, 201.30459594726562, 209.58822631835938))","('dice', 0.9839819669723511, (257.576171875, 135.47344970703125, 58.54774856567383, 111.41352081298828))","('key', 0.9003711938858032, (531.7822875976562, 167.7097930908203, 131.60159301757812, 62.86459732055664))","('ball', 0.6259820461273193, (230.53994750976562, 694.84814453125, 102.12814331054688, 44.535972595214844))"
"('map', 0.9991729855537415, (897.7213134765625, 243.86264038085938, 201.20632934570312, 207.75421142578125))","('dice', 0.9894327521324158, (258.7000427246094, 135.7622833251953, 59.99473190307617, 111.4815444946289))","('key', 0.9284364581108093, (534.312255859375, 167.7920684814453, 126.11278533935547, 60.38253402709961))","('ball', 0.6619046926498413, (230.66464233398438, 695.0103759765625, 99.99400329589844, 45.5832405090332))"
"('map', 0.9990869760513306, (900.0426635742188, 243.8366241455078, 193.12066650390625, 206.74224853515625))","('dice', 0.9873887300491333, (259.5821228027344, 135.82351684570312, 60.31783676147461, 111.29119110107422))","('key', 0.8973930478096008, (535.8311767578125, 167.9329071044922, 128.7257843017578, 61.109222412109375))","('ball', 0.5429328680038452, (230.58157348632812, 690.8239135742188, 85.95854187011719, 60.17918014526367))"
"('map', 0.9993276596069336, (903.011962890625, 244.35890197753906, 197.36282348632812, 205.38392639160156))","('dice', 0.9766570925712585, (261.7165832519531, 135.11207580566406, 58.9493522644043, 112.08193969726562))","('key', 0.8528476357460022, (543.7346801757812, 168.5126190185547, 122.67366027832031, 65.48064422607422))","('ball', 0.334651917219162, (231.92044067382812, 690.4172973632812, 85.17516326904297, 59.10171890258789))"
