"('map', 0.999347448348999, (1132.16015625, 255.86561584472656, 198.52264404296875, 185.18687438964844))","('dice', 0.9366896748542786, (571.9483032226562, 186.78558349609375, 63.027626037597656, 117.41785430908203))","('key', 0.6321674585342407, (828.3627319335938, 205.01470947265625, 96.11634826660156, 47.49391174316406))","('face', 0.481336385011673, (421.0933837890625, 424.9049987792969, 84.85436248779297, 98.97537231445312))","('ball', 0.43204087018966675, (979.7302856445312, 699.5519409179688, 100.66761016845703, 43.41559982299805))"
"('map', 0.9986002445220947, (1121.206298828125, 253.8131103515625, 201.15721130371094, 185.27732849121094))","('dice', 0.8983765840530396, (554.7532348632812, 178.98878479003906, 65.09187316894531, 113.1404037475586))","('face', 0.4444682002067566, (405.2085876464844, 418.34698486328125, 86.23271942138672, 117.79110717773438))","('key', 0.41088220477104187, (811.2673950195312, 198.91168212890625, 95.80008697509766, 49.511104583740234))"
"('map', 0.9977860450744629, (1105.3746337890625, 243.9994354248047, 201.50128173828125, 186.59375))","('dice', 0.624659538269043, (536.3602905273438, 163.42591857910156, 63.027626037597656, 111.2640151977539))","('ball', 0.43105071783065796, (946.1278686523438, 685.9563598632812, 108.40790557861328, 73.505126953125))","('face', 0.3619854748249054, (389.1781311035156, 403.10888671875, 80.77116394042969, 98.574462890625))","('key', 0.28078874945640564, (798.235595703125, 183.93748474121094, 93.78672790527344, 50.226375579833984))"
"('map', 0.9968668818473816, (1094.0977783203125, 236.12112426757812, 204.99952697753906, 172.92950439453125))","('dice', 0.8585419654846191, (519.5326538085938, 155.1715087890625, 61.899166107177734, 108.85919952392578))","('face', 0.6102567315101624, (366.1246337890625, 392.76849365234375, 87.4197769165039, 111.87689208984375))","('key', 0.5360372066497803, (778.7741088867188, 175.98690795898438, 92.24256896972656, 46.62364959716797))","('ball', 0.4272260069847107, (927.9080810546875, 682.8882446289062, 102.23526763916016, 83.96598815917969))"
"('map', 0.9915847182273865, (1077.3695068359375, 227.3931121826172, 201.20632934570312, 167.9777069091797))","('dice', 0.8301331996917725, (504.60894775390625, 143.68922424316406, 66.83099365234375, 112.1640625))","('face', 0.6504145860671997, (353.6777038574219, 374.3228759765625, 82.64622497558594, 103.32406616210938))","('ball', 0.5028674602508545, (906.1121215820312, 677.875244140625, 97.6667709350586, 92.74283599853516))","('key', 0.32172274589538574, (758.645751953125, 158.25897216796875, 95.13581085205078, 46.749027252197266))"
"('map', 0.9977619051933289, (1064.6092529296875, 210.75152587890625, 197.31463623046875, 174.86117553710938))","('dice', 0.5979018807411194, (495.90411376953125, 127.5648193359375, 58.00709533691406, 111.8495864868164))","('key', 0.5697728991508484, (750.2078857421875, 148.69757080078125, 90.80139923095703, 47.780303955078125))","('face', 0.5494446754455566, (339.4642639160156, 365.5757751464844, 85.06178283691406, 109.94091796875))","('ball', 0.47164228558540344, (896.25537109375, 675.5174560546875, 93.63902282714844, 91.58335876464844))"
"('map', 0.9970159530639648, (1052.600830078125, 199.24771118164062, 200.8627471923828, 175.0961456298828))","('dice', 0.7390550971031189, (471.9030456542969, 116.81562805175781, 66.31090545654297, 111.97254180908203))","('face', 0.5398867130279541, (319.93988037109375, 346.5237731933594, 82.30392456054688, 97.4408950805664))","('key', 0.44633689522743225, (727.7844848632812, 130.7581787109375, 93.53519439697266, 46.01722717285156))","('ball', 0.41199183464050293, (879.903076171875, 671.9441528320312, 97.54762268066406, 105.79369354248047))"
"('map', 0.9875402450561523, (1035.6651611328125, 188.25717163085938, 193.78189086914062, 174.3922119140625))","('dice', 0.8068250417709351, (457.9011535644531, 99.85960388183594, 60.850311279296875, 106.01346588134766))","('face', 0.6177449822425842, (306.40093994140625, 336.4178466796875, 78.34345245361328, 113.513916015625))","('key', 0.5254928469657898, (716.5518188476562, 119.68244171142578, 92.7733154296875, 47.343414306640625))","('ball', 0.3423845171928406, (859.4320068359375, 652.859375, 97.84577178955078, 100.65373229980469))"
"('map', 0.9874860644340515, (1020.523193359375, 176.46400451660156, 189.24673461914062, 164.38723754882812))","('dice', 0.5393756628036499, (452.0600891113281, 78.94306182861328, 64.42784118652344, 108.84591674804688))","('face', 0.5223738551139832, (292.0236511230469, 315.59661865234375, 80.3385009765625, 98.97235107421875))","('ball', 0.4697112441062927, (848.517578125, 627.8881225585938, 97.69062042236328, 99.2324447631836))"
"('map', 0.9885063171386719, (1004.4725341796875, 156.75926208496094, 190.8241424560547, 176.74969482421875))","('dice', 0.67794269323349, (421.21807861328125, 71.54991149902344, 61.62774658203125, 107.35481262207031))","('ball', 0.5783053636550903, (824.9930419921875, 623.3336181640625, 98.55300903320312, 111.01982116699219))","('key', 0.34787794947624207, (681.2938842773438, 91.8256607055664, 92.63751983642578, 40.73915481567383))"
"('map', 0.9911512732505798, (993.0176391601562, 146.64617919921875, 201.94451904296875, 169.4398956298828))","('dice', 0.6206647157669067, (406.1294250488281, 60.94736862182617, 64.61686706542969, 106.92322540283203))","('face', 0.5707541108131409, (254.81179809570312, 288.84503173828125, 78.01896667480469, 99.49929809570312))","('ball', 0.5048291087150574, (806.6027221679688, 600.3703002929688, 95.2646713256836, 102.570068359375))","('key', 0.41139593720436096, (659.2923583984375, 73.01548767089844, 94.45309448242188, 47.33330154418945))"
"('map', 0.9573865532875061, (966.0155029296875, 138.906494140625, 197.36282348632812, 161.08966064453125))","('face', 0.5456486344337463, (236.64736938476562, 284.8977966308594, 77.80973052978516, 101.74079895019531))","('dice', 0.44930487871170044, (398.0442810058594, 48.62781524658203, 60.64268112182617, 101.35033416748047))","('key', 0.4187454581260681, (647.5205078125, 63.05171203613281, 87.02488708496094, 49.05988693237305))","('ball', 0.35827934741973877, (780.69775390625, 596.700927734375, 95.35774993896484, 105.87120819091797))"
"('map', 0.9671142101287842, (948.8013916015625, 126.93434143066406, 191.57102966308594, 158.63092041015625))","('dice', 0.7929631471633911, (368.3892517089844, 45.70158386230469, 53.97565460205078, 85.86662292480469))","('face', 0.5360022783279419, (214.99635314941406, 269.1932373046875, 78.07613372802734, 98.37010955810547))","('ball', 0.34241148829460144, (763.5733642578125, 572.2279052734375, 96.56427001953125, 106.68854522705078))"
"('map', 0.9807834029197693, (934.314697265625, 118.16094207763672, 187.3161163330078, 157.56947326660156))","('dice', 0.6215115189552307, (355.49420166015625, 39.992679595947266, 59.585365295410156, 71.77928924560547))","('ball', 0.5437655448913574, (749.9610595703125, 570.4540405273438, 99.12006378173828, 101.64149475097656))","('key', 0.5343722701072693, (607.4320678710938, 41.156986236572266, 89.5137710571289, 47.56498718261719))","('face', 0.43104830384254456, (200.34141540527344, 259.5987243652344, 72.59750366210938, 110.93852233886719))"
"('map', 0.9729016423225403, (913.1307373046875, 105.08027648925781, 200.9608612060547, 172.50782775878906))","('ball', 0.6679261922836304, (729.5185546875, 566.6348876953125, 102.42263793945312, 114.50202178955078))","('dice', 0.5813120603561401, (333.1078796386719, 36.79544448852539, 67.33798217773438, 70.16790008544922))","('key', 0.49150002002716064, (584.127197265625, 35.97467803955078, 89.52469635009766, 42.62136459350586))","('face', 0.4138812720775604, (184.52801513671875, 258.021240234375, 74.13788604736328, 99.17794799804688))","('face', 0.26654186844825745, (1261.535400390625, 98.82123565673828, 38.34034729003906, 161.47373962402344))"
"('map', 0.9776387810707092, (904.8455200195312, 100.03309631347656, 201.79666137695312, 171.290771484375))","('dice', 0.6921276450157166, (318.2095642089844, 33.589439392089844, 63.637691497802734, 65.18050384521484))","('face', 0.42528119683265686, (171.31173706054688, 252.82044982910156, 78.86158752441406, 111.01982116699219))","('face', 0.3969268798828125, (1254.4700927734375, 99.0842056274414, 43.318214416503906, 155.0604705810547))","('ball', 0.39113765954971313, (716.4051513671875, 563.8665771484375, 102.24775695800781, 110.31732177734375))","('key', 0.34595465660095215, (568.989990234375, 24.728519439697266, 94.29180908203125, 41.672176361083984))"
"('map', 0.987131655216217, (898.5852661132812, 94.71366119384766, 209.17039489746094, 172.86618041992188))","('ball', 0.6029434204101562, (713.76171875, 543.7542724609375, 95.61418151855469, 107.19766998291016))","('key', 0.5794402360916138, (561.0144653320312, 22.503604888916016, 97.89250183105469, 37.751220703125))","('dice', 0.5036906599998474, (313.65338134765625, 25.311187744140625, 60.553260803222656, 54.96794891357422))","('face', 0.36387553811073303, (1252.5450439453125, 97.21443176269531, 44.97787857055664, 152.35861206054688))"
"('map', 0.9780144691467285, (895.3865966796875, 92.45315551757812, 209.17039489746094, 168.14183044433594))","('key', 0.8475900888442993, (556.2160034179688, 20.746007919311523, 94.81120300292969, 37.86660385131836))","('ball', 0.6884215474128723, (712.8973999023438, 542.5648193359375, 93.6733169555664, 107.44658660888672))","('dice', 0.6032304167747498, (309.8617858886719, 24.948400497436523, 60.03804016113281, 51.198246002197266))","('face', 0.4137006103992462, (1254.45947265625, 92.28559875488281, 42.667457580566406, 162.34335327148438))","('face', 0.37840351462364197, (160.41275024414062, 242.69105529785156, 71.62919616699219, 102.11406707763672))"
"('map', 0.979839563369751, (896.966064453125, 88.3287124633789, 211.24887084960938, 163.12786865234375))","('key', 0.8066937923431396, (555.7822265625, 18.89855194091797, 94.37242126464844, 34.863067626953125))","('dice', 0.6814371347427368, (308.6510009765625, 24.158531188964844, 58.84805679321289, 48.577186584472656))","('ball', 0.6288093328475952, (712.1271362304688, 542.5811157226562, 94.43106079101562, 106.55838012695312))","('face', 0.38763490319252014, (160.34837341308594, 242.44400024414062, 69.83338165283203, 97.9836196899414))","('face', 0.3869885504245758, (1253.9537353515625, 90.76099395751953, 41.53684997558594, 160.37367248535156))"
"('map', 0.983214795589447, (896.2014770507812, 87.6296615600586, 212.72386169433594, 163.4866943359375))","('key', 0.8193389773368835, (556.015625, 18.30234146118164, 96.15155029296875, 33.40492630004883))","('dice', 0.727418065071106, (308.49072265625, 24.256690979003906, 58.43288040161133, 48.6602783203125))","('ball', 0.5991880893707275, (713.5584106445312, 541.0470581054688, 95.52085876464844, 107.0146255493164))","('face', 0.42531025409698486, (160.5421600341797, 241.7886962890625, 70.6910629272461, 101.21434020996094))"
"('map', 0.9899042844772339, (896.6690063476562, 87.28690338134766, 210.3996124267578, 165.5350341796875))","('key', 0.8036804795265198, (556.6624755859375, 18.54620933532715, 96.12808227539062, 32.45630645751953))","('dice', 0.7082352042198181, (310.1326904296875, 24.103984832763672, 57.42873764038086, 48.600914001464844))","('ball', 0.48919788002967834, (715.0733032226562, 541.5228881835938, 95.9766845703125, 105.06013488769531))","('face', 0.3988150358200073, (160.9071044921875, 241.63626098632812, 71.4022216796875, 100.72748565673828))"
"('map', 0.9867990612983704, (897.0226440429688, 86.28028106689453, 213.32196044921875, 163.6864013671875))","('key', 0.8193806409835815, (557.2727661132812, 18.390018463134766, 96.87020111083984, 32.258811950683594))","('dice', 0.6810427308082581, (309.20220947265625, 24.403789520263672, 59.95016098022461, 49.318084716796875))","('ball', 0.4735948145389557, (713.6557006835938, 541.3632202148438, 95.76603698730469, 104.9639892578125))","('face', 0.39507755637168884, (161.2401123046875, 241.63894653320312, 70.6220703125, 103.04066467285156))"
"('map', 0.9870981574058533, (896.5230712890625, 85.81499481201172, 210.50234985351562, 162.1748504638672))","('key', 0.8145799040794373, (556.3825073242188, 18.377946853637695, 96.988525390625, 32.03122329711914))","('dice', 0.717542827129364, (308.9608459472656, 24.303436279296875, 59.45458221435547, 47.774471282958984))","('ball', 0.5262799859046936, (714.7388916015625, 540.4230346679688, 95.46257019042969, 106.70156860351562))","('face', 0.30814120173454285, (162.04541015625, 241.3751678466797, 68.91876983642578, 103.40607452392578))"
"('map', 0.9815381169319153, (897.4841918945312, 85.26417541503906, 212.43841552734375, 161.83863830566406))","('key', 0.8259075284004211, (556.4890747070312, 18.11967658996582, 96.3630599975586, 31.766441345214844))","('dice', 0.768142580986023, (308.55657958984375, 24.0114803314209, 59.03512954711914, 47.83574295043945))","('ball', 0.5126274824142456, (712.5717163085938, 541.483642578125, 94.01698303222656, 105.94877624511719))","('face', 0.4272209107875824, (160.9259796142578, 242.12387084960938, 68.1158447265625, 105.44558715820312))"
"('map', 0.9776439070701599, (897.2128295898438, 85.55282592773438, 212.02391052246094, 162.21444702148438))","('key', 0.8279301524162292, (555.2640380859375, 18.10437774658203, 94.10782623291016, 32.203731536865234))","('dice', 0.7683334350585938, (308.3316955566406, 23.839895248413086, 58.6329460144043, 46.89334487915039))","('ball', 0.5764783620834351, (711.8486328125, 541.5520629882812, 95.45091247558594, 106.71459197998047))","('face', 0.39882004261016846, (161.15399169921875, 242.2520751953125, 68.44925689697266, 101.06001281738281))"
"('map', 0.9839820861816406, (896.25439453125, 85.46057891845703, 212.87973022460938, 161.3455047607422))","('key', 0.809055507183075, (555.3463134765625, 18.41111946105957, 94.78805541992188, 31.96872329711914))","('dice', 0.7569668292999268, (308.1554260253906, 23.731767654418945, 58.37584686279297, 46.83327865600586))","('ball', 0.5592264533042908, (712.3568115234375, 541.4401245117188, 94.74280548095703, 106.05229187011719))","('face', 0.2998758554458618, (160.84580993652344, 241.53353881835938, 68.54959106445312, 99.74859619140625))"
"('map', 0.9771759510040283, (896.8724975585938, 86.23692321777344, 213.4001007080078, 161.9374542236328))","('key', 0.7944841384887695, (556.3673706054688, 18.35982894897461, 94.69554138183594, 31.19768714904785))","('dice', 0.7598824501037598, (308.3876953125, 24.02703857421875, 57.41471862792969, 47.95560073852539))","('ball', 0.5476499199867249, (714.2066650390625, 540.488525390625, 96.8003158569336, 107.14533233642578))","('face', 0.31653082370758057, (160.21112060546875, 241.8734130859375, 70.67381286621094, 96.9721908569336))"
"('map', 0.9885833263397217, (896.131103515625, 87.3710708618164, 213.26988220214844, 165.091064453125))","('key', 0.8185170292854309, (556.2059936523438, 19.070524215698242, 96.21025848388672, 32.32977294921875))","('dice', 0.6976763010025024, (309.1053466796875, 24.203441619873047, 59.367557525634766, 47.791969299316406))","('ball', 0.5360103845596313, (714.867919921875, 541.8583374023438, 95.20654296875, 106.33748626708984))","('face', 0.3692598342895508, (161.00645446777344, 242.24188232421875, 70.39827728271484, 102.0704574584961))"
"('map', 0.9884036779403687, (896.148681640625, 87.25222778320312, 212.04978942871094, 164.28692626953125))","('key', 0.8207767605781555, (557.0592651367188, 18.789775848388672, 96.33953094482422, 33.86477279663086))","('dice', 0.687825620174408, (309.687744140625, 24.53175926208496, 57.70983123779297, 50.143672943115234))","('ball', 0.49115678668022156, (716.2222290039062, 541.69873046875, 95.9884033203125, 105.81952667236328))","('face', 0.2530774176120758, (160.79879760742188, 243.44366455078125, 72.7216796875, 105.94877624511719))"
"('map', 0.9901885986328125, (896.8911743164062, 86.62578582763672, 211.17153930664062, 165.1717071533203))","('key', 0.8251966238021851, (558.3631591796875, 19.093700408935547, 95.64817810058594, 33.773948669433594))","('dice', 0.6084256768226624, (310.25909423828125, 24.8303279876709, 59.52720642089844, 51.0360107421875))","('ball', 0.5067792534828186, (717.6355590820312, 541.8450317382812, 98.70953369140625, 104.70804595947266))"
"('map', 0.9962723255157471, (897.9222412109375, 85.83089447021484, 210.65660095214844, 162.43240356445312))","('key', 0.871844470500946, (558.5801391601562, 19.131288528442383, 93.30711364746094, 35.32572937011719))","('dice', 0.6040811538696289, (310.22869873046875, 24.810216903686523, 59.45458221435547, 52.029903411865234))","('ball', 0.5223909616470337, (718.819580078125, 541.6337890625, 98.87837219238281, 106.207763671875))"
"('map', 0.9915458559989929, (898.9940795898438, 87.09186553955078, 212.7758026123047, 163.36700439453125))","('key', 0.8562589883804321, (560.0829467773438, 19.678407669067383, 92.50191497802734, 33.716278076171875))","('ball', 0.49506333470344543, (720.4900512695312, 541.881591796875, 99.4351577758789, 105.51639556884766))","('dice', 0.48609012365341187, (310.8224792480469, 24.943567276000977, 60.56804656982422, 52.93965148925781))","('face', 0.35836049914360046, (163.35394287109375, 252.69126892089844, 74.97518157958984, 120.29041290283203))"
"('map', 0.9918379187583923, (900.0542602539062, 86.74375915527344, 211.5585479736328, 160.38331604003906))","('key', 0.8263396620750427, (561.0518188476562, 20.48883628845215, 94.33786010742188, 35.97412872314453))","('dice', 0.49596333503723145, (307.82574462890625, 31.596206665039062, 65.14681243896484, 60.933162689208984))","('ball', 0.467765748500824, (722.09423828125, 542.719482421875, 99.39874267578125, 105.39411163330078))","('face', 0.3529928922653198, (164.6528778076172, 252.48390197753906, 77.2796401977539, 119.36886596679688))"
"('map', 0.9896687269210815, (900.9640502929688, 87.92677307128906, 212.46435546875, 164.0865020751953))","('key', 0.826630711555481, (561.5485229492188, 20.992042541503906, 98.01207733154297, 39.40388870239258))","('dice', 0.534946620464325, (308.8363952636719, 32.18312072753906, 65.89865112304688, 61.65142822265625))","('ball', 0.41959694027900696, (724.3419189453125, 543.180908203125, 98.54098510742188, 106.91017150878906))","('face', 0.3710428774356842, (165.95590209960938, 252.31944274902344, 79.1895751953125, 113.87477111816406))"
"('map', 0.9868876338005066, (901.3489990234375, 88.99349212646484, 216.6548309326172, 166.0004425048828))","('key', 0.7364034652709961, (562.6857299804688, 21.531801223754883, 98.47979736328125, 39.45201873779297))","('face', 0.6214399337768555, (168.5313720703125, 253.83529663085938, 78.91936492919922, 108.3025131225586))","('dice', 0.6113312244415283, (309.70257568359375, 31.502195358276367, 62.323081970214844, 61.17164993286133))","('ball', 0.45030778646469116, (723.985107421875, 544.4085083007812, 100.60726928710938, 106.87103271484375))"
"('map', 0.9908533692359924, (900.9149780273438, 89.22532653808594, 218.1409454345703, 164.95005798339844))","('dice', 0.6618390679359436, (309.9317321777344, 32.574546813964844, 63.34318161010742, 62.69878005981445))","('key', 0.6460420489311218, (562.3741455078125, 21.120159149169922, 96.16329193115234, 38.038021087646484))","('face', 0.599174976348877, (168.4903106689453, 254.07635498046875, 78.09519958496094, 112.98859405517578))","('ball', 0.4445134401321411, (725.06298828125, 543.9507446289062, 101.12440490722656, 106.49336242675781))"
"('map', 0.9919219017028809, (900.5631103515625, 90.81190490722656, 216.33770751953125, 166.996337890625))","('key', 0.6423017382621765, (563.3878784179688, 21.29474449157715, 98.3116455078125, 38.968597412109375))","('dice', 0.6075599193572998, (310.7449645996094, 32.430938720703125, 62.54410171508789, 61.501094818115234))","('face', 0.5398736000061035, (168.2648468017578, 254.83706665039062, 77.46854400634766, 110.08863830566406))","('ball', 0.5360183715820312, (724.9579467773438, 544.4327392578125, 101.38396453857422, 107.85395050048828))"
"('map', 0.9937325119972229, (902.208984375, 89.92164611816406, 218.40740966796875, 164.12657165527344))","('dice', 0.6892117857933044, (311.0928039550781, 32.461700439453125, 63.127044677734375, 61.24637222290039))","('key', 0.6842407584190369, (563.0191650390625, 21.061241149902344, 97.2612075805664, 37.73740005493164))","('ball', 0.4970184862613678, (725.5431518554688, 544.1915893554688, 102.50393676757812, 107.85395050048828))","('face', 0.46773406863212585, (169.4991912841797, 252.9005126953125, 79.20890808105469, 109.75318145751953))"
"('map', 0.9936217665672302, (902.4465942382812, 90.51487731933594, 218.00784301757812, 164.97019958496094))","('dice', 0.6617196798324585, (310.9209899902344, 33.21766662597656, 62.31547927856445, 61.7116584777832))","('key', 0.6126130819320679, (564.1871337890625, 22.06171417236328, 98.70846557617188, 38.96384048461914))","('face', 0.6029268503189087, (169.81993103027344, 245.1515655517578, 76.49127197265625, 101.12171173095703))","('ball', 0.5630866885185242, (727.9027709960938, 543.7417602539062, 102.43514251708984, 108.1043930053711))"
"('map', 0.9946882128715515, (902.0001831054688, 90.62139129638672, 214.0261993408203, 169.48126220703125))","('dice', 0.699073076248169, (312.3827819824219, 33.19179916381836, 62.996177673339844, 62.40861892700195))","('face', 0.6287981271743774, (170.2235565185547, 243.91586303710938, 76.7906494140625, 102.73922729492188))","('key', 0.618746280670166, (564.269287109375, 21.89789581298828, 99.24006652832031, 39.00191116333008))","('ball', 0.5204445719718933, (727.8133544921875, 544.9885864257812, 101.79940795898438, 109.86042022705078))"
"('map', 0.9940337538719177, (902.2747192382812, 91.35400390625, 213.60858154296875, 169.6882781982422))","('dice', 0.7546989917755127, (312.6172180175781, 32.85966873168945, 61.349365234375, 63.26771926879883))","('key', 0.7192671895027161, (566.3953857421875, 21.825977325439453, 97.65380096435547, 39.7177848815918))","('face', 0.7016541361808777, (170.2205810546875, 242.69105529785156, 76.9032211303711, 103.04695129394531))","('ball', 0.48530393838882446, (729.57568359375, 544.87646484375, 102.75450134277344, 109.04540252685547))"
"('map', 0.9953317046165466, (901.9871826171875, 91.58731079101562, 211.7135467529297, 169.95777893066406))","('dice', 0.7823405861854553, (314.5825500488281, 33.8379020690918, 60.96117401123047, 64.37396240234375))","('face', 0.7819522619247437, (171.09393310546875, 242.78811645507812, 77.2796401977539, 102.26375579833984))","('key', 0.6355279088020325, (566.479736328125, 22.98355484008789, 98.74462127685547, 40.27682113647461))","('ball', 0.4697117209434509, (730.0079956054688, 545.5492553710938, 101.44586181640625, 110.19619750976562))"
"('map', 0.9964348673820496, (903.1900634765625, 91.45240783691406, 206.2545623779297, 169.27450561523438))","('dice', 0.7655624747276306, (314.593994140625, 33.51724624633789, 61.11018753051758, 65.08509826660156))","('face', 0.739372193813324, (171.56007385253906, 242.6470184326172, 76.84691619873047, 103.74112701416016))","('key', 0.5642930269241333, (567.9686889648438, 23.5079345703125, 99.1189956665039, 40.17860794067383))","('ball', 0.48725536465644836, (732.368896484375, 545.5208740234375, 100.85934448242188, 111.4815444946289))"
"('map', 0.9972018003463745, (903.6910400390625, 92.45315551757812, 210.14291381835938, 172.8872833251953))","('dice', 0.739782989025116, (314.79168701171875, 33.63489532470703, 61.800350189208984, 65.46757507324219))","('face', 0.6950754523277283, (172.38502502441406, 243.07789611816406, 76.97835540771484, 103.12874603271484))","('key', 0.6098963618278503, (568.135986328125, 23.317148208618164, 99.10690307617188, 40.61254119873047))","('ball', 0.4677400290966034, (741.993408203125, 544.44189453125, 92.81962585449219, 114.37628936767578))"
"('map', 0.995617687702179, (905.8104858398438, 92.92289733886719, 211.40365600585938, 171.7304229736328))","('face', 0.7423692941665649, (172.71177673339844, 244.2233428955078, 78.01896667480469, 100.51253509521484))","('dice', 0.7275684475898743, (315.6329040527344, 33.352787017822266, 61.08035659790039, 64.61013793945312))","('key', 0.5020049810409546, (570.1713256835938, 23.193439483642578, 96.41012573242188, 38.63703155517578))","('ball', 0.48723307251930237, (742.8510131835938, 544.7784423828125, 91.8839340209961, 113.29243469238281))"
"('map', 0.9931384325027466, (907.29443359375, 93.17005920410156, 205.30001831054688, 171.4581298828125))","('dice', 0.7927389740943909, (317.2829895019531, 33.40131378173828, 60.64202117919922, 65.06920623779297))","('key', 0.6737083196640015, (570.8436889648438, 22.89899444580078, 98.5639877319336, 40.813819885253906))","('face', 0.6504083871841431, (173.25296020507812, 243.31295776367188, 77.65790557861328, 98.41214752197266))","('ball', 0.4483606815338135, (743.6788940429688, 545.30029296875, 92.6045913696289, 113.93038177490234))"
"('map', 0.9958536624908447, (906.212890625, 93.65301513671875, 204.27508544921875, 171.0400390625))","('dice', 0.8028159141540527, (317.620361328125, 33.29582595825195, 63.536781311035156, 65.0533218383789))","('key', 0.602121114730835, (571.2333374023438, 22.80145263671875, 100.56934356689453, 39.868370056152344))","('face', 0.5184757113456726, (173.04660034179688, 244.47463989257812, 78.74614715576172, 101.57327270507812))","('ball', 0.48919257521629333, (743.901611328125, 545.3521728515625, 93.10332489013672, 111.95886993408203))"
"('map', 0.995262622833252, (906.6849365234375, 94.5797348022461, 202.6359405517578, 174.28579711914062))","('dice', 0.7953052520751953, (320.74334716796875, 32.942264556884766, 64.01947784423828, 62.82136535644531))","('key', 0.6243247389793396, (573.5753784179688, 23.241069793701172, 100.96296691894531, 41.69507598876953))","('ball', 0.42910876870155334, (744.5782470703125, 545.5946044921875, 93.28533935546875, 112.32847595214844))","('face', 0.36380982398986816, (173.59779357910156, 245.33811950683594, 76.82815551757812, 100.36540985107422))"
"('map', 0.9936947226524353, (907.8508911132812, 95.14986419677734, 204.37486267089844, 174.28579711914062))","('dice', 0.7426883578300476, (320.2047424316406, 33.922367095947266, 62.63578414916992, 63.76393508911133))","('key', 0.5458306074142456, (574.8623046875, 23.420473098754883, 103.53401947021484, 42.104248046875))","('ball', 0.4444877803325653, (745.5244140625, 545.7716674804688, 94.68498992919922, 111.93153381347656))","('face', 0.3565397262573242, (173.02487182617188, 252.2242431640625, 80.4169921875, 104.95758819580078))"
"('map', 0.9927745461463928, (908.0164794921875, 95.21549224853516, 205.50062561035156, 174.13693237304688))","('dice', 0.7716035842895508, (320.9316711425781, 33.71734619140625, 63.20415115356445, 63.375938415527344))","('key', 0.4848896265029907, (574.1498413085938, 23.30994987487793, 100.815185546875, 41.337791442871094))","('face', 0.4176759421825409, (174.83255004882812, 245.79701232910156, 75.71094512939453, 99.31727600097656))","('ball', 0.4138815701007843, (745.3374633789062, 545.712890625, 95.2530517578125, 111.97254180908203))"
"('map', 0.9934239387512207, (908.7051391601562, 95.5626449584961, 204.99952697753906, 174.64785766601562))","('dice', 0.7247426509857178, (321.8268127441406, 33.57585525512695, 63.89455795288086, 63.3140754699707))","('face', 0.5840830206871033, (175.04940795898438, 244.57003784179688, 76.58470153808594, 97.09656524658203))","('key', 0.5724763870239258, (575.94580078125, 22.952943801879883, 103.58458709716797, 41.47932052612305))","('ball', 0.4560889005661011, (745.0816650390625, 545.4066772460938, 95.31120300292969, 110.62749481201172))"
"('map', 0.9918042421340942, (908.5020751953125, 95.4113540649414, 205.224853515625, 174.13693237304688))","('dice', 0.7851998209953308, (322.7679443359375, 33.20041275024414, 62.44493103027344, 62.775367736816406))","('face', 0.5572910904884338, (174.12451171875, 243.4168243408203, 76.9032211303711, 101.23904418945312))","('key', 0.5342193841934204, (575.1448974609375, 22.98355484008789, 102.80358123779297, 41.978515625))","('ball', 0.42911216616630554, (744.6307983398438, 545.314697265625, 93.79917907714844, 111.53599548339844))"
"('map', 0.9944273233413696, (907.6697387695312, 95.20455932617188, 204.44970703125, 173.839599609375))","('dice', 0.7339444756507874, (321.2784118652344, 32.85556411743164, 64.02729034423828, 62.5611686706543))","('key', 0.631958544254303, (575.3110961914062, 22.864059448242188, 103.48347473144531, 40.96855926513672))","('face', 0.5954224467277527, (174.03184509277344, 242.18045043945312, 78.97718811035156, 100.666015625))","('ball', 0.4638567566871643, (744.171875, 544.7963256835938, 93.93668365478516, 111.22328186035156))"
"('map', 0.9949654340744019, (909.0121459960938, 94.69695281982422, 202.83392333984375, 172.63421630859375))","('dice', 0.7153041362762451, (321.5830993652344, 32.90496826171875, 65.01176452636719, 61.20152282714844))","('face', 0.5878695845603943, (175.01971435546875, 241.7674102783203, 79.81066131591797, 99.88872528076172))","('key', 0.5841153860092163, (574.7359008789062, 23.040523529052734, 103.48347473144531, 41.62642288208008))","('ball', 0.42720261216163635, (743.9299926757812, 545.4696044921875, 92.61589813232422, 114.29254913330078))"
"('map', 0.993445098400116, (906.9560546875, 95.02910614013672, 202.7349090576172, 174.20071411132812))","('dice', 0.7713747024536133, (320.93841552734375, 32.47714614868164, 63.988224029541016, 62.08946990966797))","('face', 0.639671802520752, (173.79249572753906, 242.061767578125, 79.32501983642578, 98.96631622314453))","('key', 0.5374906659126282, (573.2406005859375, 23.317148208618164, 101.40762329101562, 41.08625030517578))","('ball', 0.4194316565990448, (732.7147216796875, 561.918212890625, 101.32828521728516, 122.03565216064453))"
"('map', 0.9931193590164185, (907.0202026367188, 94.81368255615234, 202.04315185546875, 172.80288696289062))","('dice', 0.7369817495346069, (320.828125, 32.774024963378906, 65.44970703125, 61.81721496582031))","('key', 0.6323908567428589, (573.8583984375, 23.399259567260742, 103.05487060546875, 41.35293197631836))","('face', 0.5457049608230591, (173.9211883544922, 243.1754913330078, 78.84233093261719, 100.37153625488281))","('ball', 0.4638510048389435, (743.140380859375, 545.0853881835938, 92.14227294921875, 113.3200912475586))"
