"('map', 0.994420051574707, (1187.5703125, 118.34422302246094, 162.26698303222656, 194.16897583007812))","('ball', 0.9869264960289001, (574.6040649414062, 586.6348876953125, 130.3544921875, 126.12483978271484))","('face', 0.9735152125358582, (428.7646789550781, 204.56800842285156, 79.53833770751953, 94.53883361816406))","('key', 0.9263694882392883, (855.8016967773438, 29.886621475219727, 111.02156829833984, 49.009010314941406))","('dice', 0.8152204155921936, (567.5505981445312, 30.179231643676758, 54.91941833496094, 57.817256927490234))","('cards', 0.42265623807907104, (859.6371459960938, 509.6798400878906, 112.05328369140625, 121.32268524169922))"
"('map', 0.9945801496505737, (1187.5703125, 117.93255615234375, 161.27960205078125, 197.4675750732422))","('ball', 0.9860950708389282, (574.1287841796875, 586.9295654296875, 130.13192749023438, 124.625))","('face', 0.9776053428649902, (427.4477844238281, 204.11456298828125, 80.20130920410156, 94.81404113769531))","('key', 0.9366274476051331, (855.6824951171875, 29.730186462402344, 110.07693481445312, 49.30603790283203))","('dice', 0.8902866840362549, (567.650146484375, 29.816635131835938, 54.83903503417969, 59.231727600097656))","('cards', 0.4330320954322815, (859.9114379882812, 508.8770751953125, 113.98948669433594, 116.00740814208984))"
"('map', 0.9943859577178955, (1187.1016845703125, 118.23001098632812, 163.93939208984375, 193.7427978515625))","('ball', 0.9875177145004272, (574.385986328125, 586.87890625, 130.72100830078125, 126.15563201904297))","('face', 0.9822063446044922, (426.4203186035156, 203.71722412109375, 78.36258697509766, 94.9878158569336))","('key', 0.9289639592170715, (854.9791870117188, 29.94654655456543, 112.30282592773438, 49.547386169433594))","('dice', 0.8887741565704346, (567.1323852539062, 29.843603134155273, 54.79888153076172, 60.16448974609375))","('cards', 0.421946257352829, (858.9986572265625, 508.5570373535156, 112.7096176147461, 117.27461242675781))"
"('map', 0.9959253072738647, (1186.9200439453125, 118.708984375, 163.73941040039062, 194.7862091064453))","('ball', 0.9847492575645447, (573.43896484375, 586.6634521484375, 129.30850219726562, 126.3097152709961))","('face', 0.9772666692733765, (423.53863525390625, 202.7631072998047, 77.41181945800781, 94.76342010498047))","('key', 0.9405861496925354, (855.0910034179688, 29.566930770874023, 112.22061157226562, 49.65940475463867))","('dice', 0.8705950379371643, (566.767333984375, 29.894527435302734, 54.732025146484375, 60.370479583740234))","('cards', 0.2988468110561371, (858.3717041015625, 509.3071594238281, 116.67620849609375, 116.04989624023438))"
"('map', 0.995651364326477, (1186.989990234375, 118.5836181640625, 165.0639190673828, 194.6436004638672))","('ball', 0.9889681935310364, (572.9034423828125, 586.1768188476562, 127.99717712402344, 125.44921875))","('face', 0.9776116609573364, (423.76544189453125, 203.7793426513672, 77.69583129882812, 95.63352966308594))","('key', 0.9249541759490967, (855.1974487304688, 29.393909454345703, 112.3851089477539, 48.89547348022461))","('dice', 0.8839638829231262, (566.8566284179688, 29.89056968688965, 56.208072662353516, 60.3262825012207))","('cards', 0.30483588576316833, (856.9481201171875, 508.8961181640625, 111.81842803955078, 115.95076751708984))"
"('map', 0.9949203133583069, (1186.890380859375, 118.10482025146484, 166.27732849121094, 195.5963134765625))","('ball', 0.9884449243545532, (571.6150512695312, 586.955078125, 125.882080078125, 125.60245513916016))","('face', 0.9746992588043213, (422.15411376953125, 203.12399291992188, 78.36258697509766, 98.12724304199219))","('key', 0.9364871978759766, (854.6344604492188, 29.70088005065918, 113.598876953125, 48.46169662475586))","('dice', 0.8807580471038818, (566.1148681640625, 29.89849090576172, 55.255645751953125, 60.370479583740234))","('cards', 0.2565166652202606, (857.2271118164062, 508.5601806640625, 111.52449035644531, 113.70807647705078))"
"('map', 0.992816686630249, (1186.969970703125, 117.98143005371094, 165.7908935546875, 196.3139190673828))","('ball', 0.983781635761261, (571.5035400390625, 588.1815185546875, 126.01276397705078, 125.60245513916016))","('face', 0.9754605293273926, (422.19232177734375, 203.91661071777344, 79.32501983642578, 97.06397247314453))","('key', 0.9020822048187256, (854.4796752929688, 29.79376220703125, 113.90437316894531, 50.17122268676758))","('dice', 0.8723376393318176, (565.842041015625, 29.92641258239746, 55.51255798339844, 62.1501350402832))","('cards', 0.2737574279308319, (856.4368286132812, 508.0246887207031, 114.62568664550781, 115.25928497314453))"
"('map', 0.9926286339759827, (1187.215576171875, 118.69570922851562, 164.50071716308594, 195.5963134765625))","('ball', 0.9889680743217468, (571.3602294921875, 588.0736694335938, 125.92050170898438, 127.05199432373047))","('face', 0.9807859659194946, (422.0953674316406, 203.8791046142578, 78.90010070800781, 95.84827423095703))","('key', 0.9116641879081726, (853.888671875, 29.72650146484375, 109.83534240722656, 50.26317596435547))","('dice', 0.8652287721633911, (565.3963623046875, 30.301210403442383, 55.716224670410156, 60.933162689208984))","('cards', 0.5199531316757202, (856.8466186523438, 509.9874267578125, 109.16151428222656, 117.67613983154297))"
"('map', 0.9952031373977661, (1186.802001953125, 119.22725677490234, 165.46739196777344, 196.0265655517578))","('ball', 0.9878970384597778, (571.1762084960938, 589.2144165039062, 125.96662902832031, 125.29617309570312))","('face', 0.9786096215248108, (422.71600341796875, 204.23472595214844, 80.00575256347656, 93.0040283203125))","('key', 0.9156985282897949, (853.0414428710938, 30.586549758911133, 110.77789306640625, 50.40141677856445))","('dice', 0.8947972059249878, (564.6595458984375, 30.305828094482422, 57.68165969848633, 60.50327682495117))","('cards', 0.4936726689338684, (855.48779296875, 510.0581359863281, 107.25287628173828, 120.31977844238281))"
"('map', 0.9942218065261841, (1186.696044921875, 120.24652099609375, 162.8623046875, 196.5537109375))","('ball', 0.9891373515129089, (570.551025390625, 590.4495239257812, 124.92532348632812, 127.23823547363281))","('face', 0.976561963558197, (421.8775939941406, 204.38731384277344, 79.67438507080078, 95.40616607666016))","('key', 0.9523506760597229, (852.3351440429688, 30.988784790039062, 112.35768127441406, 49.647281646728516))","('dice', 0.9148920774459839, (565.3731079101562, 30.72610092163086, 57.78032302856445, 61.486080169677734))","('cards', 0.4873976409435272, (856.210205078125, 511.13861083984375, 109.88345336914062, 118.75843811035156))"
"('map', 0.9934549927711487, (1186.582763671875, 120.29264068603516, 162.78280639648438, 197.1304168701172))","('ball', 0.9900996685028076, (571.2567749023438, 591.4561157226562, 124.32441711425781, 126.4331283569336))","('face', 0.9700943827629089, (423.33685302734375, 205.0188446044922, 81.24581909179688, 93.66261291503906))","('key', 0.959534764289856, (851.7975463867188, 31.397539138793945, 109.91580963134766, 50.05499267578125))","('dice', 0.8976866602897644, (564.9066772460938, 30.97745704650879, 58.119873046875, 62.07431411743164))","('cards', 0.3691699206829071, (858.0001220703125, 511.9898376464844, 106.36302947998047, 113.86087036132812))"
"('map', 0.9928088784217834, (1186.35400390625, 121.12863159179688, 164.54086303710938, 198.57952880859375))","('ball', 0.9915196895599365, (570.4985961914062, 591.8353271484375, 123.36444854736328, 127.36255645751953))","('face', 0.973529040813446, (422.4502258300781, 206.34637451171875, 79.83015441894531, 95.42362976074219))","('key', 0.9588577151298523, (852.9462890625, 32.002418518066406, 112.7698974609375, 50.42603302001953))","('dice', 0.9032896161079407, (564.38134765625, 31.952896118164062, 58.020633697509766, 62.18048858642578))","('cards', 0.31947386264801025, (855.3524780273438, 512.8265991210938, 105.10140228271484, 115.86588287353516))"
"('map', 0.9912824034690857, (1186.4625244140625, 121.92402648925781, 163.30026245117188, 200.18588256835938))","('ball', 0.9912528395652771, (569.4283447265625, 594.298583984375, 120.74230194091797, 128.64382934570312))","('face', 0.9807848930358887, (423.1257629394531, 207.74961853027344, 80.59387969970703, 94.1063461303711))","('key', 0.9650684595108032, (851.14208984375, 32.179447174072266, 112.85252380371094, 50.05805206298828))","('dice', 0.9207815527915955, (563.93505859375, 33.04270935058594, 58.0064697265625, 61.756874084472656))","('cards', 0.3828648626804352, (856.3994750976562, 513.9081420898438, 106.54170989990234, 113.5832290649414))"
"('map', 0.9929347038269043, (1186.1610107421875, 122.88392639160156, 164.8223114013672, 199.60025024414062))","('ball', 0.9884448647499084, (569.4046630859375, 595.1232299804688, 120.45523834228516, 127.14507293701172))","('face', 0.9819299578666687, (422.0660095214844, 208.66873168945312, 81.40465545654297, 92.26082611083984))","('dice', 0.9136717915534973, (563.3685913085938, 32.12464141845703, 59.643585205078125, 65.21234130859375))","('key', 0.9130620360374451, (851.4901733398438, 33.30893325805664, 114.18280029296875, 51.574615478515625))","('cards', 0.5253313183784485, (855.4088745117188, 515.1375122070312, 106.93911743164062, 115.21708679199219))"
"('map', 0.9935472011566162, (1186.2216796875, 123.03246307373047, 163.65948486328125, 196.26600646972656))","('ball', 0.9854373335838318, (568.693603515625, 595.60693359375, 120.6760025024414, 127.95471954345703))","('face', 0.9776113033294678, (422.2334289550781, 209.5423583984375, 82.24366760253906, 92.8639144897461))","('key', 0.9584660530090332, (851.8279418945312, 33.89881896972656, 112.08370208740234, 50.564720153808594))","('dice', 0.9525549411773682, (562.8596801757812, 32.01665115356445, 60.24360275268555, 67.49628448486328))","('cards', 0.2795843780040741, (855.6546630859375, 514.93603515625, 111.8013687133789, 114.46009063720703))"
"('map', 0.9927236437797546, (1186.1868896484375, 121.9066390991211, 163.93939208984375, 195.2146759033203))","('ball', 0.9835299849510193, (567.5847778320312, 596.806396484375, 122.81600952148438, 132.04867553710938))","('face', 0.9769235849380493, (419.5770263671875, 211.45909118652344, 82.80780792236328, 92.46446990966797))","('dice', 0.9591265320777893, (563.33154296875, 32.234798431396484, 61.78526306152344, 72.04263305664062))","('key', 0.9503747224807739, (850.1138916015625, 34.10818862915039, 109.06044006347656, 51.098350524902344))"
"('map', 0.9947928786277771, (1186.143798828125, 122.24938201904297, 166.39915466308594, 196.5057373046875))","('ball', 0.9822157621383667, (567.3090209960938, 597.8136596679688, 120.5361328125, 133.605224609375))","('key', 0.9780004620552063, (849.0313110351562, 35.52014923095703, 106.32617950439453, 48.046424865722656))","('dice', 0.9705969095230103, (561.39794921875, 33.16602325439453, 64.00384521484375, 75.85106658935547))","('face', 0.9641550779342651, (419.81451416015625, 213.5946502685547, 84.4410400390625, 90.71133422851562))","('cards', 0.3462601602077484, (852.7730712890625, 517.0443725585938, 109.58541107177734, 115.5833511352539))"
"('map', 0.9947563409805298, (1185.4381103515625, 123.61066436767578, 167.09121704101562, 197.0341796875))","('ball', 0.9769298434257507, (566.3866577148438, 599.9171752929688, 117.95250701904297, 132.33914184570312))","('face', 0.9718407392501831, (420.15277099609375, 213.95738220214844, 83.80438232421875, 89.61074829101562))","('dice', 0.9608384966850281, (559.8408813476562, 34.7397575378418, 62.62813949584961, 76.78265380859375))","('key', 0.9133132696151733, (848.3322143554688, 37.230159759521484, 109.64778900146484, 50.48762893676758))"
"('map', 0.9922158718109131, (1186.0169677734375, 124.72099304199219, 168.27842712402344, 196.98606872558594))","('ball', 0.9884445071220398, (564.7925415039062, 600.1064453125, 117.75469970703125, 135.01519775390625))","('dice', 0.9852204918861389, (559.2830810546875, 34.95741271972656, 59.367557525634766, 79.68553924560547))","('face', 0.9754565954208374, (419.6737060546875, 215.37155151367188, 81.22598266601562, 99.70599365234375))","('key', 0.9106873273849487, (847.2415771484375, 38.47431182861328, 108.8210678100586, 50.453739166259766))"
"('ball', 0.9905486702919006, (563.3883056640625, 602.7639770507812, 120.5582046508789, 136.306884765625))","('map', 0.9889694452285767, (1176.560302734375, 123.64923095703125, 171.22079467773438, 198.53106689453125))","('dice', 0.9801686406135559, (558.8148193359375, 35.7134895324707, 63.42829132080078, 79.72445678710938))","('face', 0.943932831287384, (418.6072082519531, 217.06394958496094, 85.02025604248047, 93.99369049072266))","('key', 0.8374888896942139, (845.9277954101562, 40.27879333496094, 119.24095916748047, 64.7177734375))"
"('ball', 0.9911162853240967, (560.292724609375, 602.6617431640625, 122.9435043334961, 133.833740234375))","('map', 0.9901877641677856, (1175.966064453125, 125.64754486083984, 172.43734741210938, 202.44671630859375))","('dice', 0.9747688174247742, (558.0670166015625, 37.69319534301758, 63.42054748535156, 78.64189147949219))","('face', 0.9523565769195557, (417.301025390625, 218.75233459472656, 84.81293487548828, 93.45970916748047))","('key', 0.8669455051422119, (845.3602294921875, 40.425594329833984, 122.16557312011719, 64.54419708251953))"
"('map', 0.995300829410553, (1175.0263671875, 124.51814270019531, 170.30361938476562, 203.38800048828125))","('ball', 0.9893038868904114, (558.8974609375, 603.7288818359375, 123.3042221069336, 131.9842071533203))","('dice', 0.9697608947753906, (556.6573486328125, 37.74629211425781, 60.14073181152344, 81.77462768554688))","('face', 0.9321659803390503, (416.48931884765625, 219.47357177734375, 85.02025604248047, 93.55477142333984))","('key', 0.9279407858848572, (844.0452880859375, 41.506717681884766, 120.1321792602539, 65.99421691894531))"
"('map', 0.996448814868927, (1176.1280517578125, 126.43592834472656, 172.22698974609375, 201.01844787597656))","('ball', 0.9880824089050293, (558.3582153320312, 605.2022705078125, 123.34185791015625, 131.66238403320312))","('dice', 0.9591544270515442, (555.5852661132812, 38.10856628417969, 57.893287658691406, 80.467529296875))","('face', 0.9280988574028015, (415.0778503417969, 225.0286407470703, 83.23345184326172, 88.55323791503906))","('key', 0.9133791923522949, (841.4010620117188, 43.189701080322266, 106.69022369384766, 49.2398796081543))"
"('map', 0.9964499473571777, (1174.6357421875, 127.07441711425781, 173.74737548828125, 202.64451599121094))","('ball', 0.9832751154899597, (557.7898559570312, 606.38037109375, 121.23707580566406, 128.67523193359375))","('face', 0.9652219414710999, (412.7337951660156, 228.50225830078125, 81.26565551757812, 93.43563842773438))","('dice', 0.9518554210662842, (553.3373413085938, 40.23934555053711, 59.295127868652344, 82.49652099609375))","('key', 0.8641706705093384, (840.55224609375, 45.22686004638672, 123.18386840820312, 64.5126953125))"
"('map', 0.9979904890060425, (1174.170654296875, 127.72783660888672, 173.57778930664062, 199.2594451904297))","('ball', 0.9921521544456482, (557.7844848632812, 613.447998046875, 125.39897155761719, 129.6527862548828))","('face', 0.9544571042060852, (410.5740661621094, 232.298828125, 82.86848449707031, 93.70835876464844))","('dice', 0.950305700302124, (552.9133911132812, 43.321170806884766, 61.095272064208984, 85.5318603515625))","('key', 0.8366553783416748, (840.177490234375, 46.74911117553711, 127.53707885742188, 63.2649040222168))"
"('ball', 0.9957839846611023, (556.7808227539062, 616.012939453125, 124.24098205566406, 129.0842742919922))","('map', 0.9947590231895447, (1174.380859375, 131.41812133789062, 174.46998596191406, 203.58670043945312))","('face', 0.9727096557617188, (409.3051452636719, 236.1505889892578, 82.46483612060547, 96.41154479980469))","('dice', 0.9416218996047974, (552.7265625, 45.94610595703125, 60.17010498046875, 88.549072265625))","('key', 0.9347668290138245, (839.3112182617188, 48.527549743652344, 127.28822326660156, 62.60422134399414))"
"('ball', 0.9973983764648438, (556.5709838867188, 621.8868408203125, 125.83599090576172, 132.56549072265625))","('dice', 0.9966565370559692, (548.6725463867188, 45.26451873779297, 61.989906311035156, 96.89231872558594))","('map', 0.9926885962486267, (1172.940673828125, 133.36070251464844, 174.34225463867188, 201.8544921875))","('face', 0.9667501449584961, (407.42755126953125, 237.76612854003906, 82.80780792236328, 95.1357650756836))","('key', 0.8451729416847229, (838.9496459960938, 51.74916076660156, 128.6158447265625, 62.51258087158203))"
"('ball', 0.9979084134101868, (554.4161376953125, 624.8671264648438, 124.68917846679688, 130.76541137695312))","('map', 0.9948762655258179, (1170.5006103515625, 134.35324096679688, 177.30404663085938, 199.69773864746094))","('dice', 0.9925885200500488, (548.3568725585938, 46.956634521484375, 61.868953704833984, 96.23811340332031))","('face', 0.9636036157608032, (406.47467041015625, 239.59771728515625, 81.64349365234375, 99.6938247680664))","('key', 0.6789669990539551, (839.8995971679688, 57.52046585083008, 109.2203140258789, 52.144351959228516))"
"('ball', 0.9978421330451965, (553.447509765625, 626.3090209960938, 121.3259048461914, 128.04847717285156))","('map', 0.9945129156112671, (1169.9532470703125, 136.89852905273438, 177.7808380126953, 203.18948364257812))","('dice', 0.9929060935974121, (547.2833862304688, 48.257049560546875, 61.989906311035156, 100.11455535888672))","('face', 0.9463678598403931, (403.3123779296875, 242.0149688720703, 82.30392456054688, 93.26436614990234))","('key', 0.7925392985343933, (832.6895751953125, 58.2855339050293, 123.46990966796875, 61.363372802734375))"
"('ball', 0.9973159432411194, (551.9732055664062, 629.459716796875, 124.75769805908203, 125.97096252441406))","('map', 0.9970495104789734, (1168.7767333984375, 138.00567626953125, 180.18414306640625, 199.40541076660156))","('dice', 0.9913959503173828, (545.1610717773438, 49.7216911315918, 63.86405944824219, 104.28709411621094))","('face', 0.9281132221221924, (402.70806884765625, 242.97447204589844, 80.90931701660156, 91.31544494628906))","('key', 0.822417676448822, (829.346923828125, 59.76856994628906, 121.42221069335938, 62.43632125854492))"
"('ball', 0.9975171685218811, (549.8602905273438, 630.8585815429688, 123.658447265625, 126.61846923828125))","('map', 0.9957051873207092, (1167.605712890625, 139.33596801757812, 179.74478149414062, 199.21080017089844))","('dice', 0.9754018187522888, (544.5799560546875, 50.84006118774414, 61.56759262084961, 103.84248352050781))","('face', 0.9486991763114929, (401.9408874511719, 244.389404296875, 82.26374816894531, 92.35308074951172))","('key', 0.9322823882102966, (831.6189575195312, 61.81977462768555, 109.30033874511719, 49.987831115722656))"
"('map', 0.9951101541519165, (1166.545654296875, 138.62171936035156, 176.18212890625, 197.32301330566406))","('ball', 0.993781566619873, (548.6309204101562, 630.4562377929688, 122.83100128173828, 125.60245513916016))","('dice', 0.9359860420227051, (543.5726318359375, 51.261043548583984, 61.44746398925781, 105.63883209228516))","('key', 0.9258869886398315, (830.342529296875, 62.3452033996582, 113.62662506103516, 51.317134857177734))","('face', 0.9204536080360413, (399.83331298828125, 245.34140014648438, 79.79117584228516, 92.57953643798828))"
"('map', 0.9964585900306702, (1162.982666015625, 140.06700134277344, 182.04122924804688, 198.28884887695312))","('ball', 0.9939716458320618, (546.4540405273438, 630.9915771484375, 125.83599090576172, 128.1422882080078))","('dice', 0.953016996383667, (537.6259155273438, 51.588958740234375, 62.537139892578125, 109.55239868164062))","('key', 0.9481151700019836, (827.4465942382812, 63.323333740234375, 124.1575927734375, 61.663734436035156))","('face', 0.89720618724823, (398.39434814453125, 246.25306701660156, 81.56380462646484, 91.33077239990234))"
"('map', 0.9972899556159973, (1160.931396484375, 138.83888244628906, 180.14015197753906, 199.4541015625))","('ball', 0.989303708076477, (544.956787109375, 630.4320068359375, 125.56746673583984, 129.30506896972656))","('dice', 0.9607768654823303, (535.404052734375, 51.5793571472168, 61.68796157836914, 109.60590362548828))","('key', 0.9068884253501892, (824.18994140625, 63.890533447265625, 124.82624816894531, 62.7113037109375))","('face', 0.8912888765335083, (396.0629577636719, 245.5891571044922, 80.75144958496094, 88.17301177978516))"
"('map', 0.996959924697876, (1158.3045654296875, 137.72186279296875, 185.81304931640625, 198.57952880859375))","('ball', 0.9813776612281799, (544.0123901367188, 629.8212890625, 130.73696899414062, 125.60245513916016))","('dice', 0.9750409126281738, (532.0020141601562, 51.376220703125, 62.99686050415039, 108.47451782226562))","('key', 0.8998699188232422, (821.1368408203125, 63.07881164550781, 114.51780700683594, 52.84280014038086))","('face', 0.7818341851234436, (395.52227783203125, 246.11001586914062, 80.4169921875, 89.09809875488281))"
"('map', 0.9963598847389221, (1153.501220703125, 137.87222290039062, 181.33151245117188, 199.06492614746094))","('dice', 0.9855995178222656, (526.598876953125, 50.87334442138672, 63.64614486694336, 106.597412109375))","('ball', 0.9819408059120178, (534.4733276367188, 628.2149047851562, 126.56002044677734, 129.36822509765625))","('face', 0.9470568895339966, (390.6814880371094, 246.42010498046875, 79.42191314697266, 92.46128845214844))","('key', 0.8710289597511292, (818.2066650390625, 62.05421829223633, 114.79773712158203, 51.60609817504883))"
"('map', 0.9962215423583984, (1152.391845703125, 135.79469299316406, 183.69309997558594, 201.75595092773438))","('dice', 0.9926009774208069, (524.0708618164062, 50.772891998291016, 63.92646026611328, 105.70333862304688))","('ball', 0.9922725558280945, (531.744140625, 628.2061157226562, 126.83841705322266, 129.8428497314453))","('face', 0.9446514844894409, (387.93878173828125, 246.42994689941406, 78.3817138671875, 99.77904510498047))","('key', 0.9331207871437073, (813.0811157226562, 60.45270919799805, 126.92359924316406, 62.7113037109375))"
"('ball', 0.9970981478691101, (529.2608032226562, 627.5914306640625, 125.8590316772461, 131.08505249023438))","('map', 0.9933351874351501, (1149.1083984375, 133.90147399902344, 188.8313446044922, 203.2390899658203))","('dice', 0.9916276335716248, (520.2594604492188, 51.061851501464844, 63.8328857421875, 106.00052642822266))","('face', 0.9387394189834595, (382.9431457519531, 245.86978149414062, 79.1895751953125, 96.42625427246094))","('key', 0.9138148427009583, (808.3643188476562, 60.24190902709961, 125.00160217285156, 62.57366180419922))"
"('ball', 0.9970525503158569, (526.0340576171875, 626.67724609375, 129.92556762695312, 130.00144958496094))","('map', 0.995140016078949, (1147.5069580078125, 131.614501953125, 184.81768798828125, 201.8052215576172))","('dice', 0.9893791079521179, (517.0225830078125, 50.685909271240234, 62.659400939941406, 106.32450103759766))","('face', 0.9291453957557678, (380.5615539550781, 245.5798797607422, 82.0230941772461, 92.5424575805664))","('key', 0.9127556681632996, (804.854248046875, 60.16031265258789, 121.31109619140625, 63.002872467041016))"
"('ball', 0.998094916343689, (524.2794189453125, 626.2305908203125, 128.474609375, 131.8231964111328))","('map', 0.9938943982124329, (1147.7457275390625, 131.83714294433594, 186.1763153076172, 200.03932189941406))","('dice', 0.9896430373191833, (514.3550415039062, 50.29253005981445, 65.12366485595703, 106.3894271850586))","('face', 0.937850296497345, (376.8162536621094, 244.86508178710938, 79.2669448852539, 94.92261505126953))","('key', 0.9326744079589844, (805.9835205078125, 59.45176315307617, 115.1345443725586, 50.68213653564453))"
"('ball', 0.9978419542312622, (523.8611450195312, 625.6808471679688, 129.3242950439453, 130.9571075439453))","('map', 0.9961104989051819, (1148.048583984375, 131.2854766845703, 185.5410614013672, 200.43038940429688))","('dice', 0.9862868189811707, (512.1704711914062, 50.377201080322266, 61.35751724243164, 105.87120819091797))","('face', 0.9430934190750122, (374.5547180175781, 244.01580810546875, 82.64622497558594, 94.15949249267578))","('key', 0.8990259766578674, (802.139892578125, 59.573997497558594, 122.00909423828125, 62.07155227661133))"
"('ball', 0.9985158443450928, (523.8611450195312, 625.1753540039062, 129.9097137451172, 129.58950805664062))","('map', 0.9950666427612305, (1145.3956298828125, 129.692626953125, 187.2703857421875, 204.43344116210938))","('dice', 0.9939708709716797, (511.1527099609375, 49.63319396972656, 62.96611022949219, 102.80195617675781))","('face', 0.9447596073150635, (374.7262878417969, 243.29019165039062, 79.77169799804688, 92.28193664550781))","('key', 0.8758050799369812, (801.9364013671875, 58.88076400756836, 123.11621856689453, 62.11703109741211))"
"('ball', 0.9983183741569519, (523.9661254882812, 623.8917846679688, 129.02468872070312, 130.76541137695312))","('map', 0.9967045187950134, (1146.7308349609375, 129.18502807617188, 184.4570770263672, 202.49615478515625))","('dice', 0.9893118143081665, (511.60906982421875, 49.278358459472656, 64.08271789550781, 101.9334945678711))","('face', 0.9672653079032898, (373.72381591796875, 243.04983520507812, 79.98622131347656, 95.44401550292969))","('key', 0.8328415751457214, (803.568115234375, 58.06831359863281, 116.97620391845703, 50.28465270996094))"
"('ball', 0.9987101554870605, (523.7282104492188, 623.03125, 129.98902893066406, 132.1776885986328))","('map', 0.9968348741531372, (1146.99951171875, 127.41349792480469, 185.45046997070312, 204.1840362548828))","('dice', 0.9902269840240479, (512.3065795898438, 49.095149993896484, 66.37569427490234, 102.08914184570312))","('face', 0.9341164827346802, (375.0024719238281, 243.08258056640625, 79.03504943847656, 94.54749298095703))","('key', 0.8702942728996277, (801.9364013671875, 57.84215545654297, 123.08616638183594, 62.83390426635742))"
"('ball', 0.9982379078865051, (523.88330078125, 622.8756103515625, 130.6412353515625, 132.04867553710938))","('map', 0.9964949488639832, (1147.6480712890625, 126.3592529296875, 183.3346710205078, 205.08331298828125))","('dice', 0.9897162914276123, (511.9308776855469, 48.7812614440918, 64.93315124511719, 100.80743408203125))","('face', 0.9463672637939453, (374.87738037109375, 242.69590759277344, 81.0477066040039, 94.0905532836914))","('key', 0.8015451431274414, (801.8033447265625, 58.04152297973633, 121.98676300048828, 62.16254425048828))"
"('ball', 0.9981821775436401, (523.628173828125, 621.9430541992188, 130.83274841308594, 132.6950225830078))","('map', 0.9960355162620544, (1146.18505859375, 124.43754577636719, 182.93228149414062, 209.02610778808594))","('dice', 0.9915574193000793, (512.0664672851562, 48.14796447753906, 62.171783447265625, 98.42115783691406))","('face', 0.9494504332542419, (374.37109375, 241.8997344970703, 80.1817398071289, 93.98652648925781))","('key', 0.845827043056488, (802.0947265625, 52.31584167480469, 115.41598510742188, 51.173255920410156))"
"('ball', 0.9974384903907776, (523.2817993164062, 622.7884521484375, 130.56153869628906, 130.79734802246094))","('dice', 0.9964016079902649, (511.1896057128906, 47.66838455200195, 63.584022521972656, 98.76114654541016))","('map', 0.9928475022315979, (1145.283935546875, 124.80270385742188, 183.87255859375, 208.26205444335938))","('face', 0.9502001404762268, (373.55224609375, 241.57420349121094, 79.4413070678711, 94.58645629882812))","('key', 0.8309965133666992, (801.1823120117188, 51.289634704589844, 115.38780212402344, 51.68806076049805))"
"('ball', 0.9970066547393799, (522.8365478515625, 623.26416015625, 129.3716583251953, 131.5017547607422))","('dice', 0.9965806007385254, (510.19708251953125, 47.57563781738281, 61.989906311035156, 99.51144409179688))","('map', 0.9961751699447632, (1145.8411865234375, 125.45704650878906, 185.9945831298828, 206.4900360107422))","('face', 0.947149932384491, (373.075927734375, 242.48890686035156, 81.5837173461914, 93.20616149902344))","('key', 0.8614549040794373, (800.463134765625, 51.07382583618164, 113.43260192871094, 51.9473991394043))"
"('ball', 0.996277391910553, (519.8900756835938, 624.1500244140625, 126.4750747680664, 132.92198181152344))","('map', 0.9956337213516235, (1143.8353271484375, 125.0186538696289, 189.06201171875, 206.08712768554688))","('dice', 0.9951462149620056, (509.28997802734375, 48.31890106201172, 60.37677001953125, 98.77923583984375))","('face', 0.9564340114593506, (370.56280517578125, 241.56605529785156, 81.36491394042969, 91.98530578613281))","('key', 0.9111039638519287, (798.6791381835938, 51.37409973144531, 115.24703979492188, 51.38608932495117))"
"('ball', 0.9966618418693542, (519.2529907226562, 623.6207885742188, 126.88487243652344, 135.51055908203125))","('map', 0.995324432849884, (1142.54345703125, 124.28730010986328, 190.219482421875, 208.56732177734375))","('dice', 0.9946337342262268, (508.05291748046875, 47.74966049194336, 59.81922149658203, 97.69697570800781))","('face', 0.9619162678718567, (371.0565490722656, 241.05259704589844, 80.59387969970703, 91.91585540771484))","('key', 0.8558427095413208, (798.787841796875, 51.883819580078125, 115.6416244506836, 51.01732635498047))"
"('ball', 0.9982653260231018, (518.0243530273438, 624.166748046875, 124.4534912109375, 136.80697631835938))","('dice', 0.9928627014160156, (507.6220703125, 48.011417388916016, 61.53753662109375, 98.39112854003906))","('map', 0.987801730632782, (1137.8367919921875, 125.23677062988281, 188.04925537109375, 209.79298400878906))","('face', 0.9570930004119873, (368.7069396972656, 240.8485107421875, 80.81061553955078, 94.3140640258789))","('key', 0.8244594931602478, (797.132080078125, 51.57411193847656, 117.376708984375, 51.700679779052734))"
"('ball', 0.996502161026001, (516.6832885742188, 624.97509765625, 124.76531219482422, 135.9413299560547))","('dice', 0.9929903745651245, (504.70831298828125, 48.085147857666016, 60.790916442871094, 100.02294158935547))","('map', 0.988619863986969, (1137.4610595703125, 124.63961029052734, 185.9945831298828, 209.02610778808594))","('face', 0.9601910710334778, (367.5394287109375, 242.69105529785156, 83.17251586914062, 96.16764068603516))","('key', 0.7971712350845337, (794.814453125, 51.636688232421875, 128.88302612304688, 63.34217834472656))"
