"('face', 0.9876746535301208, (736.135986328125, 158.8228302001953, 96.00012969970703, 103.39346313476562))","('face', 0.9750471115112305, (243.74478149414062, 145.93862915039062, 91.77184295654297, 130.669677734375))","('ball', 0.6339635848999023, (977.5973510742188, 574.9055786132812, 115.78942108154297, 109.49893188476562))","('ball', 0.4490298330783844, (749.615966796875, 522.4385986328125, 60.834800720214844, 46.96208572387695))","('cards', 0.34679460525512695, (809.3728637695312, 645.768798828125, 198.8136444091797, 164.2067413330078))"
"('face', 0.9941235184669495, (734.1055908203125, 159.44680786132812, 94.92802429199219, 105.44558715820312))","('face', 0.9929724335670471, (243.01800537109375, 144.78944396972656, 88.79644775390625, 127.26930236816406))","('ball', 0.6925212740898132, (745.574462890625, 515.2885131835938, 64.83740234375, 43.51508712768555))","('cards', 0.6320778131484985, (836.489990234375, 639.2597045898438, 205.19981384277344, 162.96864318847656))","('ball', 0.4396815598011017, (976.411865234375, 574.3746337890625, 117.69721984863281, 107.00157165527344))"
"('face', 0.9975512027740479, (240.0508270263672, 146.16189575195312, 84.9580078125, 128.23617553710938))","('face', 0.9949758648872375, (732.1465454101562, 161.5120086669922, 95.77772521972656, 106.5063705444336))","('cards', 0.3771916925907135, (844.1036987304688, 642.018310546875, 203.65264892578125, 160.6576385498047))","('ball', 0.3667040467262268, (975.9547119140625, 574.218017578125, 116.13623809814453, 104.0708999633789))"
"('face', 0.9966279864311218, (238.89752197265625, 148.885009765625, 85.81268310546875, 124.65544128417969))","('face', 0.9884799718856812, (730.6057739257812, 162.1621551513672, 98.8421630859375, 105.98758697509766))","('cards', 0.6700382828712463, (852.4801635742188, 640.871826171875, 220.92796325683594, 168.7381134033203))"
"('face', 0.9942237138748169, (233.20751953125, 151.87899780273438, 86.54908752441406, 121.9165267944336))","('face', 0.9894704222679138, (727.8945922851562, 162.69947814941406, 96.44647216796875, 102.08914184570312))","('cards', 0.5431916117668152, (855.8009033203125, 641.0604248046875, 223.34127807617188, 169.81260681152344))"
"('face', 0.9905205965042114, (230.73233032226562, 152.08009338378906, 87.20661163330078, 117.031494140625))","('face', 0.9898038506507874, (725.3561401367188, 164.01693725585938, 96.08219146728516, 99.15373229980469))","('cards', 0.3792288899421692, (855.9033813476562, 643.6756591796875, 224.87326049804688, 161.89791870117188))"
"('face', 0.994992733001709, (727.0873413085938, 169.10072326660156, 101.60697937011719, 106.42839050292969))","('face', 0.989442765712738, (225.1840362548828, 153.59217834472656, 86.86662292480469, 121.44121551513672))","('cards', 0.33313870429992676, (851.4230346679688, 644.6268920898438, 220.3085479736328, 158.51478576660156))"
"('face', 0.9974502921104431, (726.460693359375, 172.07200622558594, 101.73728942871094, 105.85828399658203))","('face', 0.9856505990028381, (221.2257080078125, 153.438720703125, 86.73947143554688, 118.93252563476562))","('cards', 0.3401276469230652, (844.05078125, 646.9164428710938, 218.8343963623047, 150.96994018554688))","('ball', 0.32453885674476624, (973.5037841796875, 574.6156616210938, 113.9912338256836, 104.75279235839844))"
"('face', 0.9966487288475037, (727.5170288085938, 174.67129516601562, 103.5098648071289, 106.61042785644531))","('face', 0.9873166084289551, (220.48475646972656, 153.87144470214844, 83.64085388183594, 123.2031478881836))","('cards', 0.3861088156700134, (840.63671875, 647.4066162109375, 217.52935791015625, 149.630615234375))","('ball', 0.30856460332870483, (732.3973999023438, 515.4636840820312, 58.77626419067383, 39.327003479003906))","('ball', 0.2523651719093323, (974.0241088867188, 576.1983642578125, 117.57515716552734, 104.63777160644531))"
"('face', 0.9959905743598938, (724.5767211914062, 178.4342498779297, 97.4167251586914, 107.82762145996094))","('face', 0.9906831383705139, (215.50189208984375, 156.32664489746094, 92.43518829345703, 130.98907470703125))","('ball', 0.3605097234249115, (972.7645874023438, 576.3811645507812, 117.19185638427734, 107.80130767822266))"
"('face', 0.9947900772094727, (723.9552001953125, 178.3883819580078, 96.75306701660156, 106.25962829589844))","('face', 0.9819296598434448, (210.5429229736328, 158.4376220703125, 92.84228515625, 136.70680236816406))","('ball', 0.6652165651321411, (710.169189453125, 536.7244262695312, 50.53241729736328, 45.20091247558594))","('ball', 0.5070784687995911, (973.3687744140625, 575.85791015625, 117.8481674194336, 110.50602722167969))","('cards', 0.4872124493122101, (822.8020629882812, 650.641357421875, 189.75563049316406, 146.11981201171875))","('cards', 0.323662132024765, (660.013916015625, 656.225830078125, 207.64398193359375, 117.396240234375))"
"('face', 0.9962489604949951, (720.6956787109375, 178.8115997314453, 96.51713562011719, 110.19619750976562))","('face', 0.977609395980835, (206.96197509765625, 158.81756591796875, 91.77184295654297, 132.24224853515625))","('cards', 0.8585347533226013, (806.5473022460938, 647.2032470703125, 185.45046997070312, 161.42430114746094))","('ball', 0.8396139740943909, (707.8543701171875, 540.8897094726562, 51.718135833740234, 45.399986267089844))","('ball', 0.7078971266746521, (972.3826904296875, 576.43017578125, 116.37393951416016, 118.2376937866211))"
"('face', 0.9968954920768738, (717.588623046875, 178.95938110351562, 96.36409759521484, 111.1554183959961))","('face', 0.9641658663749695, (206.3148651123047, 157.72299194335938, 90.12874603271484, 125.72516632080078))","('ball', 0.7160273194313049, (970.327880859375, 576.2820434570312, 115.84420013427734, 119.19413757324219))","('cards', 0.5161150693893433, (797.9893798828125, 642.8880615234375, 188.41690063476562, 165.63609313964844))"
"('face', 0.9961383938789368, (716.8871459960938, 178.52777099609375, 97.72640228271484, 109.0587158203125))","('face', 0.9687091708183289, (202.52586364746094, 155.97096252441406, 90.19477844238281, 130.09669494628906))","('ball', 0.7016310095787048, (965.8568725585938, 586.883056640625, 110.57811737060547, 132.75982666015625))","('cards', 0.5077745318412781, (760.9864501953125, 647.2498779296875, 210.29690551757812, 155.9144287109375))"
"('face', 0.9952574968338013, (716.647216796875, 177.08657836914062, 100.40483093261719, 106.5063705444336))","('face', 0.9479184746742249, (200.40406799316406, 155.3376922607422, 85.60343933105469, 126.83504486083984))","('ball', 0.8238602876663208, (966.42041015625, 575.7244873046875, 113.55461120605469, 120.8201904296875))","('ball', 0.5078675150871277, (702.3839111328125, 544.0737915039062, 52.66098403930664, 47.83574295043945))"
"('face', 0.9972793459892273, (715.4700927734375, 175.57077026367188, 101.5821762084961, 105.37480926513672))","('face', 0.9550688862800598, (194.2752227783203, 157.16635131835938, 83.43689727783203, 126.40226745605469))","('ball', 0.7852339744567871, (965.1029052734375, 574.2860717773438, 110.94993591308594, 117.37486267089844))","('ball', 0.6225125193595886, (702.845458984375, 543.6340942382812, 52.78970718383789, 46.20650100708008))"
"('face', 0.9967676401138306, (715.4326782226562, 174.65689086914062, 103.05598449707031, 104.70804595947266))","('face', 0.9594975113868713, (193.3025360107422, 155.40200805664062, 82.08319854736328, 129.6527862548828))","('ball', 0.8397695422172546, (701.9277954101562, 543.8065795898438, 51.7686653137207, 42.92420196533203))","('ball', 0.6760779619216919, (964.4611206054688, 572.7131958007812, 110.66757202148438, 115.7386474609375))"
"('face', 0.9975846409797668, (714.550537109375, 173.66831970214844, 103.59202575683594, 104.5866928100586))","('face', 0.9738720655441284, (190.17678833007812, 153.8781280517578, 81.1467056274414, 124.07853698730469))","('ball', 0.7908419966697693, (964.1202392578125, 572.0916748046875, 109.2381591796875, 118.07904052734375))","('ball', 0.7058425545692444, (704.8139038085938, 546.1101684570312, 57.55506134033203, 44.41974639892578))"
"('face', 0.9976237416267395, (713.749267578125, 172.89109802246094, 103.118896484375, 103.72846984863281))","('face', 0.9761129021644592, (187.668701171875, 154.45892333984375, 82.94944763183594, 127.2071762084961))","('ball', 0.8189175724983215, (964.1055908203125, 571.8162231445312, 110.07644653320312, 119.26691436767578))","('ball', 0.3381381928920746, (707.56689453125, 545.779296875, 55.97526931762695, 44.645687103271484))","('cards', 0.31983494758605957, (669.5313720703125, 654.2462158203125, 205.04957580566406, 113.06436157226562))"
"('face', 0.9980997443199158, (710.837646484375, 172.2558135986328, 103.16925811767578, 104.21710205078125))","('face', 0.9509214758872986, (175.1057586669922, 153.233642578125, 80.90931701660156, 122.45347595214844))","('ball', 0.9263189435005188, (704.7411499023438, 546.7617797851562, 53.738975524902344, 44.347286224365234))","('ball', 0.7589508891105652, (962.0811767578125, 570.2962036132812, 111.61131286621094, 120.3785400390625))","('cards', 0.6146983504295349, (662.8185424804688, 652.682861328125, 181.77476501464844, 113.28540802001953))"
"('face', 0.9977089166641235, (708.8885498046875, 170.96826171875, 102.83606719970703, 100.15122985839844))","('face', 0.9672658443450928, (173.5318603515625, 154.35157775878906, 79.69384002685547, 130.7015838623047))","('ball', 0.8615468144416809, (705.11181640625, 548.5159912109375, 50.581787109375, 44.312110900878906))","('ball', 0.7813733816146851, (961.6942749023438, 569.24267578125, 109.05828857421875, 124.625))","('cards', 0.7455224990844727, (660.22412109375, 652.48974609375, 184.32203674316406, 113.49302673339844))"
"('face', 0.9958306550979614, (708.2037353515625, 169.99476623535156, 105.22335815429688, 99.6208267211914))","('face', 0.944766640663147, (170.84678649902344, 156.22422790527344, 86.69712829589844, 127.73623657226562))","('ball', 0.768020510673523, (961.2960815429688, 567.946044921875, 111.43433380126953, 128.7380828857422))","('cards', 0.7497798204421997, (654.357177734375, 651.6659545898438, 187.544921875, 112.92642974853516))"
"('face', 0.9963973164558411, (707.6123046875, 169.1577911376953, 104.49375915527344, 103.06582641601562))","('face', 0.9157771468162537, (169.31103515625, 156.97862243652344, 92.01863098144531, 123.23323822021484))","('ball', 0.8278192281723022, (962.4281005859375, 567.6409301757812, 115.33271789550781, 131.14907836914062))","('cards', 0.6551621556282043, (650.7177734375, 650.646484375, 190.17303466796875, 118.9396743774414))"
"('face', 0.9964121580123901, (707.2315063476562, 168.40936279296875, 105.56430053710938, 104.65692901611328))","('face', 0.9311859011650085, (167.91195678710938, 156.92762756347656, 90.6141357421875, 125.26558685302734))","('cards', 0.8972964286804199, (654.7301635742188, 650.2553100585938, 187.2703857421875, 120.19488525390625))","('ball', 0.8072856664657593, (962.2823486328125, 564.3840942382812, 112.82425689697266, 129.4630126953125))"
"('face', 0.9879911541938782, (704.7882690429688, 163.79522705078125, 102.76077270507812, 104.75918579101562))","('face', 0.9249340891838074, (165.7321014404297, 155.24745178222656, 92.3787841796875, 125.78656768798828))","('cards', 0.9120675921440125, (652.0995483398438, 649.4840698242188, 196.30560302734375, 120.59169006347656))","('ball', 0.8072549104690552, (962.5634765625, 561.4599609375, 110.15037536621094, 125.94021606445312))"
"('face', 0.9910505414009094, (704.751953125, 163.22256469726562, 102.26647186279297, 103.81079864501953))","('face', 0.9260109066963196, (165.21629333496094, 155.97410583496094, 89.8431396484375, 130.1920166015625))","('cards', 0.9119146466255188, (651.9583129882812, 648.8422241210938, 190.03379821777344, 124.72381591796875))","('ball', 0.83653724193573, (962.322509765625, 561.4302978515625, 111.2466049194336, 124.83817291259766))"
"('face', 0.9906473755836487, (704.4268798828125, 161.13038635253906, 102.60409545898438, 104.4272232055664))","('face', 0.9463813304901123, (164.2964324951172, 154.1942596435547, 87.91204833984375, 127.73623657226562))","('cards', 0.9119764566421509, (650.4368896484375, 648.7374267578125, 194.4453582763672, 123.32341003417969))","('ball', 0.7015576958656311, (963.4337768554688, 560.0415649414062, 111.93878173828125, 122.78277587890625))"
"('face', 0.9942922592163086, (704.4678955078125, 159.7208251953125, 101.53258514404297, 102.13276672363281))","('face', 0.9557989835739136, (163.63685607910156, 153.34716796875, 87.52655792236328, 126.24806213378906))","('cards', 0.8964223861694336, (649.8267822265625, 649.8939819335938, 195.01585388183594, 120.96026611328125))","('ball', 0.7701617479324341, (965.2149658203125, 548.2183837890625, 109.76950073242188, 115.27336120605469))"
"('face', 0.9929314851760864, (703.376220703125, 158.57276916503906, 102.95539093017578, 102.65147399902344))","('face', 0.950941801071167, (162.6230010986328, 154.44078063964844, 86.9302749633789, 127.95471954345703))","('cards', 0.9370567798614502, (651.0035400390625, 647.4124145507812, 189.98741149902344, 126.01698303222656))","('ball', 0.7731822729110718, (966.1620483398438, 546.6199340820312, 110.29669952392578, 117.81986999511719))"
"('face', 0.9947333335876465, (701.4781494140625, 157.9728240966797, 100.76089477539062, 101.66631317138672))","('cards', 0.9532945156097412, (651.29443359375, 644.608154296875, 192.5557098388672, 127.57249450683594))","('face', 0.9509374499320984, (162.04043579101562, 154.66294860839844, 89.6678466796875, 130.7015838623047))","('ball', 0.8518351912498474, (967.3617553710938, 545.5151977539062, 110.32530975341797, 118.57012939453125))"
"('face', 0.9960765242576599, (699.9903564453125, 157.18116760253906, 99.61739349365234, 101.21434020996094))","('face', 0.9396639466285706, (161.20179748535156, 155.1844482421875, 86.76065063476562, 129.0842742919922))","('cards', 0.9195606708526611, (653.048828125, 644.773193359375, 197.02581787109375, 131.86331176757812))","('ball', 0.8199846744537354, (966.67724609375, 543.3277587890625, 110.93809509277344, 118.7004623413086))"
"('face', 0.9958323240280151, (698.8095092773438, 155.7308807373047, 99.5444564819336, 104.21073913574219))","('cards', 0.9724738597869873, (653.8773193359375, 644.9593505859375, 198.91075134277344, 132.1533660888672))","('face', 0.9216098785400391, (160.6490936279297, 155.5173797607422, 86.57022094726562, 127.0209732055664))","('ball', 0.7912071347236633, (966.1507568359375, 541.3272705078125, 110.67939758300781, 124.26042175292969))"
"('face', 0.9961977005004883, (696.48486328125, 154.4951934814453, 100.30682373046875, 103.47552490234375))","('cards', 0.975001335144043, (649.5899658203125, 644.7825317382812, 194.7303924560547, 134.06661987304688))","('face', 0.8803483843803406, (160.49583435058594, 158.36676025390625, 85.29052734375, 131.8875732421875))","('ball', 0.7761474251747131, (965.2523193359375, 540.4927368164062, 110.8365707397461, 123.71556091308594))"
"('face', 0.9962529540061951, (693.0618286132812, 154.0896453857422, 101.75592041015625, 109.20526123046875))","('cards', 0.9685052633285522, (649.6709594726562, 646.6685180664062, 190.03379821777344, 129.65267944335938))","('face', 0.878700315952301, (157.76246643066406, 158.1768035888672, 81.28549194335938, 126.09404754638672))","('ball', 0.8368920087814331, (965.2493896484375, 538.5645141601562, 110.67094421386719, 132.4684295654297))"
"('face', 0.9966319799423218, (691.614501953125, 151.97166442871094, 101.37158203125, 106.51937103271484))","('cards', 0.982395589351654, (651.129150390625, 646.7218017578125, 193.30935668945312, 129.5735626220703))","('ball', 0.9131457805633545, (964.42626953125, 535.910400390625, 114.22933959960938, 136.14060974121094))","('face', 0.7924137115478516, (157.0248565673828, 156.30186462402344, 78.97718811035156, 123.11295318603516))"
"('face', 0.9955467581748962, (691.2725830078125, 151.62271118164062, 102.19783782958984, 104.57392120361328))","('cards', 0.9941692352294922, (661.2425537109375, 645.95654296875, 188.73916625976562, 134.8380126953125))","('ball', 0.8369046449661255, (962.9669799804688, 535.8088989257812, 116.42366027832031, 135.2461395263672))","('face', 0.8169378638267517, (155.17269897460938, 156.0713653564453, 77.77174377441406, 125.87873840332031))"
"('face', 0.9922057390213013, (690.7018432617188, 150.98602294921875, 104.64694213867188, 110.14240264892578))","('cards', 0.9871106147766113, (665.7708740234375, 645.3046875, 177.17422485351562, 135.9121551513672))","('ball', 0.904224157333374, (961.19873046875, 534.17578125, 115.15335845947266, 133.05186462402344))","('face', 0.8074042201042175, (153.40267944335938, 156.59121704101562, 77.96185302734375, 128.8009490966797))"
"('cards', 0.9934403300285339, (665.9448852539062, 645.5496215820312, 180.8893585205078, 134.19761657714844))","('face', 0.9885597229003906, (687.6388549804688, 147.96055603027344, 105.41619873046875, 101.05384826660156))","('face', 0.8073963522911072, (153.27574157714844, 156.16819763183594, 78.7269287109375, 129.43141174316406))","('ball', 0.7511396408081055, (960.5009765625, 534.5965576171875, 117.87334442138672, 131.0530548095703))"
"('face', 0.9901710748672485, (687.6805419921875, 148.1534423828125, 106.98481750488281, 100.7705307006836))","('cards', 0.9854562878608704, (664.5275268554688, 644.398681640625, 180.7569122314453, 136.00343322753906))","('face', 0.754115879535675, (152.61654663085938, 155.4613494873047, 77.48745727539062, 127.86104583740234))","('ball', 0.6780989170074463, (959.8178100585938, 534.522216796875, 117.13822174072266, 130.98907470703125))"
"('cards', 0.9899500608444214, (663.9080200195312, 645.3966674804688, 177.82424926757812, 135.44219970703125))","('face', 0.9885420203208923, (690.6934814453125, 148.80894470214844, 104.28350830078125, 107.289306640625))","('ball', 0.8097621202468872, (959.8704833984375, 534.1507568359375, 117.33857727050781, 129.8428497314453))","('face', 0.7710614800453186, (152.67745971679688, 155.46617126464844, 80.24048614501953, 128.1422882080078))"
"('cards', 0.9971181154251099, (666.784912109375, 647.0806274414062, 179.65701293945312, 135.831298828125))","('face', 0.9934417605400085, (690.9290771484375, 148.76783752441406, 103.01824951171875, 107.05382537841797))","('face', 0.8282828330993652, (152.7125701904297, 155.62911987304688, 80.47591400146484, 126.49488830566406))","('ball', 0.825984537601471, (959.9695434570312, 534.1535034179688, 115.69934844970703, 131.02105712890625))"
"('cards', 0.9967520236968994, (666.8018188476562, 645.6837158203125, 178.69464111328125, 136.5836639404297))","('face', 0.9943652153015137, (691.139404296875, 149.3619842529297, 102.98052978515625, 108.22322845458984))","('face', 0.8942859172821045, (151.9584503173828, 155.9803924560547, 80.67262268066406, 128.23617553710938))","('ball', 0.8237991333007812, (959.5054931640625, 534.3297119140625, 115.97685241699219, 130.09669494628906))"
"('cards', 0.9962432980537415, (666.7340698242188, 645.6958618164062, 181.9967803955078, 137.6664581298828))","('face', 0.9946146607398987, (691.3150024414062, 148.09507751464844, 104.15628051757812, 106.76671600341797))","('face', 0.876941978931427, (152.32176208496094, 156.4654998779297, 80.24048614501953, 132.2745361328125))","('ball', 0.8192218542098999, (960.7756958007812, 533.7057495117188, 115.5264663696289, 128.29881286621094))"
"('face', 0.9953821301460266, (691.0863037109375, 146.94447326660156, 103.3268051147461, 104.50373077392578))","('cards', 0.9911987781524658, (667.8659057617188, 644.2007446289062, 174.21461486816406, 141.66741943359375))","('face', 0.8984217047691345, (145.3054962158203, 158.35855102539062, 93.46771240234375, 129.05276489257812))","('ball', 0.6643880009651184, (959.5578002929688, 533.567138671875, 114.53126525878906, 127.1761245727539))"
"('face', 0.9934262633323669, (690.779052734375, 145.04563903808594, 101.54498291015625, 106.14295196533203))","('cards', 0.9813300371170044, (668.1422119140625, 646.4724731445312, 182.93228149414062, 138.93565368652344))","('face', 0.9053850769996643, (145.0736846923828, 157.76304626464844, 94.44258880615234, 120.87919616699219))","('ball', 0.6286948323249817, (958.9038696289062, 532.8662109375, 117.36006927490234, 127.1761245727539))"
"('face', 0.993912935256958, (691.3345947265625, 143.2837371826172, 100.40483093261719, 106.2207260131836))","('cards', 0.965925931930542, (668.0774536132812, 646.892822265625, 184.7725830078125, 140.66578674316406))","('face', 0.9411818385124207, (145.14065551757812, 155.55575561523438, 92.06358337402344, 122.78277587890625))","('ball', 0.7749385237693787, (962.4193115234375, 521.13037109375, 114.44217681884766, 124.4122085571289))"
"('face', 0.9897491931915283, (691.1901245117188, 140.39614868164062, 101.45824432373047, 105.31050872802734))","('cards', 0.962553858757019, (671.6403198242188, 643.5993041992188, 182.97695922851562, 145.38589477539062))","('face', 0.922429621219635, (145.07852172851562, 155.49978637695312, 93.4334945678711, 125.17387390136719))","('ball', 0.8202956318855286, (965.0885620117188, 518.7117309570312, 112.55064392089844, 121.64894104003906))"
"('cards', 0.9789692163467407, (672.3756103515625, 643.283203125, 179.52548217773438, 146.7320098876953))","('face', 0.9724533557891846, (691.90966796875, 136.5023193359375, 97.65484619140625, 104.7911605834961))","('face', 0.8881024718284607, (145.35382080078125, 154.0663604736328, 90.66946411132812, 125.72516632080078))","('ball', 0.848254382610321, (966.0492553710938, 518.0682373046875, 112.23723602294922, 122.9327392578125))"
"('face', 0.9854962825775146, (692.5753173828125, 136.05186462402344, 96.59964752197266, 101.60427856445312))","('cards', 0.9831448197364807, (672.9674682617188, 643.5132446289062, 175.4524383544922, 145.43914794921875))","('ball', 0.896981418132782, (966.727294921875, 517.0383911132812, 112.98285675048828, 122.60304260253906))","('face', 0.8835470676422119, (151.96607971191406, 152.05181884765625, 84.83364868164062, 134.85049438476562))"
"('face', 0.9770854115486145, (692.7819213867188, 136.50941467285156, 97.91746520996094, 106.83189392089844))","('cards', 0.9742020964622498, (672.1975708007812, 644.084228515625, 174.853759765625, 145.73239135742188))","('face', 0.9203848838806152, (151.15438842773438, 153.47059631347656, 84.19402313232422, 134.39036560058594))","('ball', 0.900660514831543, (966.976806640625, 518.0877685546875, 112.62279510498047, 122.96276092529297))"
"('face', 0.9804646968841553, (691.9146118164062, 140.2244110107422, 99.32597351074219, 107.10610961914062))","('cards', 0.970129668712616, (672.7676391601562, 644.85400390625, 175.53811645507812, 143.23239135742188))","('face', 0.9094662666320801, (151.34120178222656, 153.3026123046875, 84.00923156738281, 131.59811401367188))","('ball', 0.8933895826339722, (967.4219360351562, 518.2817993164062, 113.57887268066406, 123.71556091308594))"
"('face', 0.982440173625946, (691.6234130859375, 140.3101043701172, 101.06269836425781, 105.41983795166016))","('cards', 0.9785727858543396, (672.484619140625, 644.3641357421875, 176.65591430664062, 143.9993896484375))","('face', 0.9374680519104004, (145.12643432617188, 153.5301513671875, 92.98973846435547, 121.6192398071289))","('ball', 0.9025934338569641, (967.0099487304688, 517.9981079101562, 112.07379150390625, 123.14301300048828))"
"('cards', 0.9848604202270508, (671.2991333007812, 644.5738525390625, 180.09616088867188, 143.9949951171875))","('face', 0.9844674468040466, (691.3944091796875, 140.33042907714844, 103.1629638671875, 103.39346313476562))","('face', 0.9078642129898071, (145.460205078125, 154.3102264404297, 91.44754028320312, 123.38375854492188))","('ball', 0.8950071334838867, (966.2127075195312, 518.0486450195312, 112.81242370605469, 125.44921875))"
"('face', 0.986263632774353, (691.4025268554688, 140.33042907714844, 100.25173950195312, 104.55477905273438))","('cards', 0.9756815433502197, (670.21484375, 643.2479858398438, 178.607421875, 143.71401977539062))","('face', 0.9275668859481812, (145.27426147460938, 153.0298614501953, 93.33090209960938, 121.47087097167969))","('ball', 0.8930314183235168, (966.7052001953125, 517.8171997070312, 112.71155548095703, 123.02281188964844))"
"('cards', 0.987882137298584, (668.3197631835938, 643.3024291992188, 179.65701293945312, 145.99502563476562))","('face', 0.9862465262413025, (691.139404296875, 139.9012908935547, 98.63726806640625, 104.49736022949219))","('face', 0.9646121263504028, (145.31434631347656, 152.4203643798828, 92.10853576660156, 123.11295318603516))","('ball', 0.8371304869651794, (965.555419921875, 518.3558349609375, 112.51372528076172, 125.4186019897461))"
"('face', 0.9842228889465332, (691.0482788085938, 139.85406494140625, 98.85423278808594, 105.58727264404297))","('cards', 0.9643775820732117, (669.2218627929688, 645.0150756835938, 173.15452575683594, 144.5938720703125))","('face', 0.9629934430122375, (144.80482482910156, 152.89451599121094, 93.5818862915039, 124.04824829101562))","('ball', 0.8362293839454651, (965.7376708984375, 517.8796997070312, 111.61386108398438, 124.1391372680664))"
"('face', 0.979193925857544, (691.05517578125, 139.7423095703125, 97.63101196289062, 107.1584243774414))","('face', 0.9672685265541077, (144.70228576660156, 150.99105834960938, 92.0972900390625, 124.1391372680664))","('cards', 0.9629426598548889, (667.0880737304688, 644.9005126953125, 180.9777069091797, 143.64825439453125))","('ball', 0.8889828324317932, (965.3468017578125, 517.3462524414062, 111.90461730957031, 124.68587493896484))"
"('face', 0.9839614629745483, (691.1286010742188, 139.73281860351562, 97.63101196289062, 107.85395050048828))","('face', 0.9738730192184448, (144.4869384765625, 151.14027404785156, 90.89109802246094, 125.32677459716797))","('cards', 0.9547104835510254, (666.8862915039062, 643.2639770507812, 176.7853546142578, 143.30673217773438))","('ball', 0.9243649244308472, (965.3067626953125, 517.1248168945312, 112.83135223388672, 121.88676452636719))"
"('face', 0.9842411875724792, (691.8850708007812, 136.33230590820312, 98.55300903320312, 102.40116882324219))","('cards', 0.9770922660827637, (668.9716186523438, 642.4383544921875, 178.78192138671875, 143.33734130859375))","('face', 0.973933219909668, (143.8564453125, 150.81541442871094, 90.71373748779297, 127.67388153076172))","('ball', 0.9060550332069397, (965.1748657226562, 515.6705322265625, 113.34698486328125, 124.71631622314453))"
"('cards', 0.9859263896942139, (667.8659057617188, 639.512939453125, 180.22813415527344, 147.108642578125))","('face', 0.9829607605934143, (692.16259765625, 135.57095336914062, 99.45944213867188, 101.51749420166016))","('face', 0.96366286277771, (141.75439453125, 150.24777221679688, 91.6487045288086, 132.66262817382812))","('ball', 0.8950449824333191, (966.026611328125, 515.4998168945312, 115.31864166259766, 125.17387390136719))"
"('face', 0.9801574945449829, (691.4476318359375, 134.49314880371094, 100.87165832519531, 101.04767608642578))","('cards', 0.9787361025810242, (669.4544067382812, 640.1231079101562, 175.36679077148438, 147.53575134277344))","('face', 0.9605873227119446, (138.39382934570312, 147.6702117919922, 87.39844512939453, 124.83817291259766))","('ball', 0.8684818148612976, (965.1806030273438, 514.3615112304688, 113.59447479248047, 127.64270782470703))"
"('face', 0.9779285788536072, (691.2763671875, 133.31239318847656, 100.47840118408203, 101.17109680175781))","('cards', 0.9769297242164612, (669.562255859375, 639.4685668945312, 170.9701690673828, 148.32125854492188))","('face', 0.9680967330932617, (137.603515625, 147.4198760986328, 94.24679565429688, 121.85701751708984))","('ball', 0.913562536239624, (965.4097900390625, 514.1228637695312, 113.07526397705078, 126.927978515625))"
"('cards', 0.9774067997932434, (669.0343627929688, 639.3855590820312, 172.77447509765625, 147.8602752685547))","('face', 0.9708760380744934, (690.997802734375, 132.6789093017578, 100.53360748291016, 99.72425079345703))","('face', 0.9404632449150085, (135.13351440429688, 145.6413116455078, 91.53689575195312, 118.2232666015625))","('ball', 0.841756284236908, (963.4454956054688, 514.387939453125, 112.40518188476562, 126.86602020263672))"
"('cards', 0.9891242980957031, (669.2218627929688, 638.9010620117188, 172.9432830810547, 146.4904022216797))","('face', 0.9815792441368103, (686.478271484375, 132.76332092285156, 104.51289367675781, 96.82433319091797))","('face', 0.9144821166992188, (133.69033813476562, 147.82391357421875, 91.95126342773438, 118.39656829833984))","('ball', 0.7577504515647888, (963.0439453125, 514.57421875, 113.36979675292969, 126.49488830566406))"
"('cards', 0.9875353574752808, (667.0545043945312, 639.5732421875, 175.70962524414062, 144.1092987060547))","('face', 0.9818308353424072, (686.03125, 133.02394104003906, 104.71083068847656, 97.31311798095703))","('face', 0.9404662251472473, (133.97235107421875, 147.76953125, 93.33090209960938, 119.31060028076172))","('ball', 0.8782535791397095, (962.3955078125, 515.2183837890625, 112.27191925048828, 126.4331283569336))"
"('cards', 0.9891273379325867, (664.43701171875, 639.9637451171875, 171.47178649902344, 147.31529235839844))","('face', 0.9834268689155579, (685.6102294921875, 134.14231872558594, 104.3790283203125, 98.77320861816406))","('face', 0.966170608997345, (132.55377197265625, 149.81204223632812, 93.53619384765625, 119.52926635742188))","('ball', 0.8942677974700928, (962.1571044921875, 516.2894287109375, 111.58661651611328, 125.29617309570312))"
"('face', 0.9897705912590027, (686.4063110351562, 140.09976196289062, 104.91554260253906, 98.51432037353516))","('cards', 0.9781555533409119, (667.7349243164062, 638.9746704101562, 169.43270874023438, 151.14511108398438))","('face', 0.9774807095527649, (133.32550048828125, 151.35366821289062, 95.33447265625, 120.87919616699219))","('ball', 0.8939422369003296, (963.5073852539062, 517.54443359375, 113.12544250488281, 124.1391372680664))"
"('face', 0.995650053024292, (686.327392578125, 140.55284118652344, 105.62229919433594, 98.48725891113281))","('cards', 0.9852057099342346, (665.6835327148438, 643.83447265625, 170.76158142089844, 145.28831481933594))","('face', 0.9570353627204895, (134.783203125, 153.99313354492188, 93.69618225097656, 120.79069519042969))","('ball', 0.7759648561477661, (962.6348266601562, 520.1676025390625, 113.59837341308594, 121.58955383300781))"
